,式別,馬番,配当,人気
0,単勝,5,400,2
1,複勝,5,130,2
2,複勝,10,120,1
3,複勝,2,150,3
4,枠連,5-8,390,1
5,馬連,5-10,530,1
6,ワイド,5-10,210,1
7,ワイド,2-5,340,4
8,ワイド,2-10,250,2
9,馬単,5→10,1320,4
10,3連複,2-5-10,770,1
11,3連単,5→10→2,5150,9
