,式別,馬番,配当,人気
0,単勝,6,290,1
1,複勝,6,120,1
2,複勝,1,140,3
3,複勝,2,230,5
4,枠連,1-5,320,1
5,馬連,1-6,460,1
6,ワイド,1-6,240,2
7,ワイド,2-6,560,6
8,ワイド,1-2,610,8
9,馬単,6→1,830,1
10,3連複,1-2-6,1800,5
11,3連単,6→1→2,5740,11
