,式別,馬番,配当,人気
0,単勝,10,660,3
1,複勝,10,180,3
2,複勝,2,110,1
3,複勝,5,140,2
4,枠連,2-7,580,2
5,馬連,2-10,990,3
6,ワイド,2-10,350,3
7,ワイド,5-10,610,7
8,ワイド,2-5,240,1
9,馬単,10→2,2380,8
10,3連複,2-5-10,1630,2
11,3連単,10→2→5,10860,29
