,式別,馬番,配当,人気
0,単勝,17,310,2
1,複勝,17,140,2
2,複勝,14,140,1
3,複勝,16,370,7
4,枠連,7-8,430,1
5,馬連,14-17,570,1
6,ワイド,14-17,250,1
7,ワイド,16-17,1180,15
8,ワイド,14-16,1310,17
9,馬単,17→14,1270,2
10,3連複,14-16-17,3400,7
11,3連単,17→14→16,14240,27
