,式別,馬番,配当,人気
0,単勝,6,220,1
1,複勝,6,110,1
2,複勝,5,120,3
3,複勝,1,110,2
4,馬連,5-6,420,2
5,ワイド,5-6,160,2
6,ワイド,1-6,130,1
7,ワイド,1-5,190,3
8,馬単,6→5,770,3
9,3連複,1-5-6,250,1
10,3連単,6→5→1,1390,3
