,式別,馬番,配当,人気
0,単勝,7,850,4
1,複勝,7,230,4
2,複勝,12,250,5
3,複勝,14,180,3
4,枠連,4-6,1060,4
5,馬連,7-12,4350,18
6,ワイド,7-12,1200,15
7,ワイド,7-14,780,9
8,ワイド,12-14,730,8
9,馬単,7→12,8580,35
10,3連複,7-12-14,5590,17
11,3連単,7→12→14,46960,146
