,式別,馬番,配当,人気
0,単勝,13,6050,13
1,複勝,13,1020,13
2,複勝,8,280,4
3,複勝,15,430,6
4,枠連,4-7,1370,4
5,馬連,8-13,16920,50
6,ワイド,8-13,5040,52
7,ワイド,13-15,8320,74
8,ワイド,8-15,1870,21
9,馬単,13→8,58840,139
10,3連複,8-13-15,99260,240
11,3連単,13→8→15,725600,1
