,式別,馬番,配当,人気
0,単勝,11,240,1
1,複勝,11,140,1
2,複勝,10,530,9
3,複勝,1,380,5
4,枠連,5-6,1840,8
5,馬連,10-11,3380,12
6,ワイド,10-11,1130,12
7,ワイド,1-11,840,6
8,ワイド,1-10,4840,44
9,馬単,11→10,4440,15
10,3連複,1-10-11,13020,41
11,3連単,11→10→1,49000,131
