,式別,馬番,配当,人気
0,単勝,4,400,2
1,複勝,4,150,1
2,複勝,16,160,3
3,複勝,3,470,7
4,枠連,2-8,720,3
5,馬連,4-16,780,1
6,ワイド,4-16,350,1
7,ワイド,3-4,1510,15
8,ワイド,3-16,1170,11
9,馬単,4→16,1590,4
10,3連複,3-4-16,7040,17
11,3連単,4→16→3,31930,85
