,式別,馬番,配当,人気
0,単勝,1,700,3
1,複勝,1,190,3
2,複勝,14,150,1
3,複勝,18,310,6
4,枠連,1-7,740,2
5,馬連,1-14,970,2
6,ワイド,1-14,470,2
7,ワイド,1-18,1170,14
8,ワイド,14-18,560,4
9,馬単,1→14,2180,5
10,3連複,1-14-18,3410,6
11,3連単,1→14→18,16950,30
