,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ロードファイター,牡3,57.0,団野,東田,470(-4),栗東,2023100430,1180,ホッコータルマエ,セラフィーヌ,ネオユニヴァース,-1.2199596433992268,15,-0.0413627708725075,6,,4,48.1,58.3,53.5,3
1,1,2,クールブレーブ,牝3,55.0,国分優,松下,492(-2),栗東,2023102838,1125,キンシャサノキセキ,インヴィンシブルタッチ,Invincible Spirit,-0.8045522988842372,13,-0.0311074096653332,16,,10,45.6,45.9,43.8,16
2,2,3,ジーティーピカソ,牡3,57.0,西村淳,宮地,528(-10),栗東,2023102092,1171,ヴァンゴッホ,プレインズウーマン,Zensational,0.7376804113767735,4,0.0069664321145041,10,,13,46.2,44.0,45.0,10
3,2,4,アライブテーラー,牝3,52.0,▲川端,緒方,416(+2),栗東,2023100684,1195,シニスターミニスター,ジョウノカーラ,Dylan Thomas,2.098671240661943,1,0.0405658682782225,15,,16,45.6,43.1,43.8,13
4,3,5,スパルタンエックス,牡3,55.0,△田山,東田,472(+2),栗東,2023100371,1220,ダノンプレミアム,スリールドランジュ,ゼンノロブロイ,-1.5038126066415616,16,-0.0483703857021771,7,,8,48.0,46.3,49.8,6
5,3,6,ゴールデンドラゴン,牡3,57.0,松若,宮本,454(-2),栗東,2023104872,1154,フィエールマン,デコラス,タートルボウル,-0.2287426462725379,10,-0.0168921194156985,5,,7,48.1,46.7,49.6,7
6,4,7,リリーサンダー,牡3,57.0,松山,緒方,412(-4),栗東,2023104172,1126,ミスチヴィアスアレックス,クロランサス,ディープインパクト,-1.1307523825483925,14,-0.039160468254589,8,,9,46.7,46.0,51.3,5
7,4,8,カラバッシュ,牡3,57.0,北村友,寺島,510(0),栗東,2023107252,1102,サートゥルナーリア,ミスセレンディピティ,Not for Sale,-0.0238113083100224,8,-0.0118328807642276,3,,3,52.3,58.5,49.3,8
8,5,9,レッドフロイデ,牡3,57.0,高杉,大久保,444(-2),栗東,2023103441,1213,モーリス,ジョイフルビクトリー,Tapit,0.7515933080333247,3,0.0073099064958192,2,,2,52.7,58.7,53.7,2
9,5,10,ブラストオフ,牡3,57.0,長岡,石橋,528(-18),栗東,2023101181,1142,パイロ,ロケット,ディープスカイ,-0.7818245528036449,12,-0.030546318850356,11,,5,45.6,47.7,44.2,11
10,6,11,ティアーズクィーン,牝3,55.0,田口,平田,450(-10),栗東,2023103622,1208,リアルスティール,クィーンユニバンス,ヴィクトワールピサ,0.8283335095912816,2,0.0092044288158496,13,,14,45.6,43.8,43.8,14
11,6,12,ニシノエビガタメ,牡3,57.0,幸,吉村,448(-2),栗東,2023106271,732,シルバーステート,タッチオブピンク,Heliostatic,-0.0513163364041094,9,-0.01251191064139,4,,11,51.8,44.5,52.0,4
12,7,13,マイトグラッド,牡3,57.0,城戸,荒川,426(-4),栗東,2023103982,1147,サトノアラジン,ポルボローネ,フレンチデピュティ,0.0985762574047716,7,-0.0088114399778654,12,,12,45.6,44.4,43.8,15
13,7,14,メイショウコシュウ,牡3,57.0,武豊,松永幹,488(-8),栗東,2023105032,666,ナダル,メイショウササユリ,スズカマンボ,0.494752183697666,5,0.0009691459442832,1,,1,86.3,81.4,84.8,1
14,8,15,ベルアズーロ,牡3,57.0,吉村,西村,540(-8),栗東,2023103168,1216,フィレンツェファイア,パルストリーナ,Medaglia d'Oro,0.262699553273546,6,-0.0047596491179533,9,,6,46.4,47.0,47.5,9
15,8,16,イニシオ,牡3,55.0,◇永島,福永,464(+4),栗東,2023105869,1187,キタサンブラック,ウインミレーユ,ステイゴールド,-0.5256327019599378,11,-0.0242215872262575,14,,15,45.6,43.7,44.0,12
