,式別,馬番,配当,人気
0,単勝,5,550,4
1,複勝,5,220,4
2,複勝,13,180,2
3,複勝,3,250,5
4,枠連,4-8,680,2
5,馬連,5-13,1110,3
6,ワイド,5-13,490,3
7,ワイド,3-5,880,13
8,ワイド,3-13,810,12
9,馬単,5→13,2330,6
10,3連複,3-5-13,3790,17
11,3連単,5→13→3,18830,67
