,式別,馬番,配当,人気
0,単勝,3,190,1
1,複勝,3,110,1
2,複勝,14,150,2
3,複勝,10,380,7
4,枠連,2-8,330,1
5,馬連,3-14,340,1
6,ワイド,3-14,230,1
7,ワイド,3-10,810,11
8,ワイド,10-14,880,12
9,馬単,3→14,570,1
10,3連複,3-10-14,1690,4
11,3連単,3→14→10,5190,10
