,式別,馬番,配当,人気
0,単勝,13,450,2
1,複勝,13,140,3
2,複勝,10,130,2
3,複勝,8,110,1
4,枠連,7-8,840,4
5,馬連,10-13,1240,6
6,ワイド,10-13,430,6
7,ワイド,8-13,350,2
8,ワイド,8-10,260,1
9,馬単,13→10,2510,9
10,3連複,8-10-13,1340,2
11,3連単,13→10→8,9360,22
