,式別,馬番,配当,人気
0,単勝,6,330,1
1,複勝,6,160,2
2,複勝,5,310,7
3,複勝,9,300,6
4,枠連,5-6,2300,11
5,馬連,5-6,2220,9
6,ワイド,5-6,720,9
7,ワイド,6-9,840,16
8,ワイド,5-9,1380,21
9,馬単,6→5,3400,16
10,3連複,5-6-9,6580,30
11,3連単,6→5→9,28040,126
