,race_type,course_len,ground_state,class,上り,通過1,通過2,通過3,通過4
0,芝,1000,全,all,33.0,5.0,,,
1,芝,1000,良,all,32.8,5.0,,,
2,芝,1000,稍重,all,33.3,4.5,,,
3,芝,1000,重,all,33.7,6.2,,,
4,芝,1000,不良,all,34.2,2.6,,,
5,芝,1000,全,未勝利,33.3,3.6,,,
6,芝,1000,良,未勝利,33.1,3.4,,,
7,芝,1000,稍重,未勝利,33.4,3.5,,,
8,芝,1000,重,未勝利,34.8,8.0,,,
9,芝,1000,不良,未勝利,,,,,
10,芝,1000,全,新馬,,,,,
11,芝,1000,良,新馬,,,,,
12,芝,1000,稍重,新馬,,,,,
13,芝,1000,重,新馬,,,,,
14,芝,1000,不良,新馬,,,,,
15,芝,1000,全,1勝クラス,32.9,5.3,,,
16,芝,1000,良,1勝クラス,32.7,5.0,,,
17,芝,1000,稍重,1勝クラス,33.5,4.4,,,
18,芝,1000,重,1勝クラス,33.7,6.4,,,
19,芝,1000,不良,1勝クラス,,,,,
20,芝,1000,全,2勝クラス,32.8,5.9,,,
21,芝,1000,良,2勝クラス,32.7,4.8,,,
22,芝,1000,稍重,2勝クラス,32.8,13.6,,,
23,芝,1000,重,2勝クラス,33.9,11.2,,,
24,芝,1000,不良,2勝クラス,34.2,1.0,,,
25,芝,1000,全,3勝クラス,32.8,5.8,,,
26,芝,1000,良,3勝クラス,32.7,7.5,,,
27,芝,1000,稍重,3勝クラス,32.6,2.8,,,
28,芝,1000,重,3勝クラス,33.4,8.0,,,
29,芝,1000,不良,3勝クラス,34.6,1.1,,,
30,芝,1000,全,オープン,32.8,5.4,,,
31,芝,1000,良,オープン,32.3,6.9,,,
32,芝,1000,稍重,オープン,33.2,5.4,,,
33,芝,1000,重,オープン,33.6,1.0,,,
34,芝,1000,不良,オープン,34.0,7.0,,,
35,芝,1200,全,all,35.0,5.2,4.8,,
36,芝,1200,良,all,34.9,4.9,4.6,,
37,芝,1200,稍重,all,35.2,6.1,5.6,,
38,芝,1200,重,all,35.5,7.8,7.6,,
39,芝,1200,不良,all,,,,,
40,芝,1200,全,未勝利,35.3,4.6,4.5,,
41,芝,1200,良,未勝利,35.2,5.4,5.0,,
42,芝,1200,稍重,未勝利,35.4,2.4,2.4,,
43,芝,1200,重,未勝利,36.2,5.6,6.4,,
44,芝,1200,不良,未勝利,,,,,
45,芝,1200,全,新馬,35.3,3.6,3.7,,
46,芝,1200,良,新馬,35.4,2.7,2.7,,
47,芝,1200,稍重,新馬,34.8,8.5,9.5,,
48,芝,1200,重,新馬,36.3,1.1,1.1,,
49,芝,1200,不良,新馬,,,,,
50,芝,1200,全,1勝クラス,34.8,5.9,5.6,,
51,芝,1200,良,1勝クラス,34.7,5.6,5.4,,
52,芝,1200,稍重,1勝クラス,34.8,9.6,9.0,,
53,芝,1200,重,1勝クラス,35.8,4.1,4.7,,
54,芝,1200,不良,1勝クラス,,,,,
55,芝,1200,全,2勝クラス,34.5,6.2,5.9,,
56,芝,1200,良,2勝クラス,34.4,6.2,5.7,,
57,芝,1200,稍重,2勝クラス,34.8,9.6,9.0,,
58,芝,1200,重,2勝クラス,36.4,3.0,3.0,,
59,芝,1200,不良,2勝クラス,,,,,
60,芝,1200,全,3勝クラス,34.8,4.6,3.8,,
