,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,キングスコール,牡3,57.0,坂井,矢作,栗東,2022104207,1163,ドゥラメンテ ,レインオンザデューン Rain On The Dune(英) ,Frankel ,-0.5329182443732242,8,-0.06973318016054388,8,,
1,2,2,コーチェラバレー,牡3,57.0,北村友,安田,栗東,2022104733,1102,キズナ ,キャンプロック Camprock(仏) ,Myboycharlie ,-0.4875718862770858,7,-0.06551800872284294,7,,
2,3,3,ロットブラータ,牡3,57.0,和田竜,平田,栗東,2022104688,1018,エピファネイア ,エマノン ,ハーツクライ ,-0.21536170356873907,5,-0.040214706861843294,5,,
3,4,4,ネブラディスク,牡3,57.0,シュタルケ,福永,栗東,2022105140,5115,ドゥラメンテ ,リリサイド Liliside(仏) ,American Post ,-1.191142798502505,10,-0.13091845405347527,10,,
4,5,5,エムズ,牡3,57.0,松山,池江,栗東,2022105105,1126,ドゥラメンテ ,ライフフォーセール Life For Sale(亜) ,Not For Sale ,-0.45624537492778794,6,-0.0626060523623691,6,,
5,6,6,ナグルファル,牡3,57.0,浜中,杉山晴,栗東,2022105552,1115,エピファネイア ,ランドオーバーシー Land Over Sea(米) ,Bellamy Road ,-0.7367590946147411,9,-0.08868120963521704,9,,
6,7,7,デルアヴァー,牡3,57.0,荻野極,松永幹,栗東,2022110054,1160,Frankel ,アムールブリエ ,Smart Strike (加) ,0.14560785785654604,4,-0.006660775541196276,4,,
7,7,8,ショウヘイ,牡3,57.0,川田,友道,栗東,2022104714,1088,サートゥルナーリア ,オーロトラジェ ,オルフェーヴル ,0.5019529586240287,3,0.026463288965489322,3,,
8,8,9,トッピボーン,牡3,57.0,武豊,笹田,栗東,2022104397,666,リアルスティール ,チカノワール ,ハービンジャー Harbinger(英) ,0.5998662045086761,2,0.035564816293230786,2,,
9,8,10,オーシンエス,牡3,57.0,高杉,宮,栗東,2022101608,1213,デクラレーションオブウォー ,アナザーワールド ,ディープインパクト ,2.3725720812748325,1,0.20034671924886444,1,,
