,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ルジェドリール,牡2,55.0,田口,鈴木孝,450(0),52.1,8,栗東,2024104567,01208,シュヴァルグラン,ショウリダバンザイ,プリサイスエンド,-0.6931604211455223,8,-0.11747791372022917,6,-0.09536124756673275,8,-0.08679876158554854,4,0.12575947955111433,0.015103088718529384
1,2,2,シンゼンジュウベエ,牡2,55.0,富田,飯田,454(0),78.5,10,栗東,2024103825,01168,グローリーヴェイズ,ウルス,Poet's Voice,-0.31851621545090003,5,-0.10884349119539576,5,-0.09536124756673275,8,0.17136324314259233,1,0.16280174870973502,0.01002383340427237
2,3,3,ニューイントリーグ,牡2,55.0,ルメール,吉岡,448(0),6.1,4,栗東,2024108253,05339,New Bay,Borgia's Best,Lope de Vega,1.0346371616297831,3,-0.12003353284325743,7,-0.06640373118522376,5,0.14946550923427632,2,0.15927550857547082,0.12899523315334116
3,4,4,アヴァロン,牡2,55.0,吉村,清水久,444(0),15.4,5,栗東,2024101893,01216,キタサンブラック,ルガーサント,ヴィクトワールピサ,-0.5897337312564024,7,-0.47746034179578795,9,-0.19712745910977725,10,-0.330190285783336,5,0.09859096909104294,0.05109551443086889
4,5,5,セブンサークル,牡2,55.0,藤懸,畑端,512(0),76.2,9,栗東,2024107019,01138,アドマイヤマーズ,セブンスセンス,キングカメハメハ,-1.1374200785546622,10,-0.548650425526122,10,0.0490202422975861,3,-0.39251503612848876,6,0.0926338768720912,0.010326390055582427
5,6,6,シホノノービレ,牡2,55.0,岩田望,佐藤悠,518(0),2.7,1,栗東,2024106639,01174,エフフォーリア,ミディオーサ,ディープインパクト,1.8183333846822798,1,0.2297732503839956,2,0.06532248894658929,2,-0.7670070641315007,9,0.06369861932503244,0.29143367490199296
6,7,7,キングリア,牡2,55.0,川田,中内田,478(0),2.8,2,栗東,2024106684,01088,エピファネイア,リアアメリア,ディープインパクト,1.1362666326257895,2,0.14476705871223278,4,0.016900929245189485,4,-2.153845265745189,10,0.015915996713641998,0.2810253293697789
7,7,8,フリーレイン,牝2,55.0,西村淳,角田,432(0),27.6,7,栗東,2024100681,01171,ルーラーシップ,ハートウォーミング,ハーツクライ,-0.3795731898033819,6,0.21232141662351334,3,-0.07444409902099113,6,0.014070957968283285,3,0.1391066506506315,0.02850981602302105
8,8,9,キミアドーネ,牡2,55.0,武豊,吉村,454(0),15.7,6,栗東,2024101460,00666,レイデオロ,ディープブルース,ディープインパクト,-0.976435343914553,9,0.43496443741778296,1,0.07566676769266616,1,-0.7228315502284015,8,0.06657561714645625,0.05011916702136185
9,8,10,ハナナ,牝2,55.0,坂井,矢作,448(0),5.9,3,栗東,2024108206,01163,Siyouni,Curvy,Galileo,0.10560180118756948,4,-0.3453263311024416,8,-0.08007358670839879,7,-0.5951644363665657,7,0.07564153336478359,0.133367952921251
