,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ホルトバージ,牡4,58.0,小崎,寺島,栗東,2021102905,1152,キンシャサノキセキ  ,プレインズウーマン  Plainswoman(亜)  ,Zensational  ,0.09953271332688991,4,-0.2020798686085815,4,,
1,1,2,レーウィン,セ4,58.0,岩田康,上村,栗東,2021100734,5203,ヘニーヒューズ  Henny Hughes(米)  ,フジインザスカイ  ,ディープスカイ  ,0.055353995717263065,6,-0.21735909222163663,6,,
2,2,3,メイショウソウタ,牡4,58.0,菱田,岡田,栗東,2021103263,1144,ドレフォン  Drefong(米)  ,メイショウオウヒ  ,マンハッタンカフェ  ,0.044544367436467336,7,-0.22109760561932504,7,,
3,2,4,メイショウシナノ,牡5,58.0,小沢,大橋,栗東,2020106635,1185,サトノダイヤモンド  ,アルボナンザ  ,キングカメハメハ  ,-1.9372676464748235,14,-0.9065079243876413,14,,
4,3,5,シャンデルナゴル,牡5,58.0,北村友,石坂,栗東,2020103193,1102,サトノダイヤモンド  ,アガルタ  ,キングカメハメハ  ,-1.5576692169292319,12,-0.7752236861387746,12,,
5,3,6,アルゴナヴィス,牡4,58.0,団野,池江,栗東,2021105750,1180,ドゥラメンテ  ,プリティカリーナ  Pretty Carina(米)  ,Seeking the Gold  ,-2.5020766684016036,15,-1.1018473052394235,15,,
6,4,7,ニューバラード,牡4,58.0,松若,尾関,美浦,2021105692,1154,ニューイヤーズデイ  ,バラダガール  ,ハーツクライ  ,1.2522061074834296,1,0.19657259337006264,1,,
7,4,8,リッケンバッカー,牡7,58.0,酒井,西村,栗東,2018103590,1034,ロードカナロア  ,シティウェルズ  City Wells(加)  ,City Zip  (米)  ,0.5231788852247377,2,-0.05556170458130546,2,,
8,5,9,クロニクル,セ6,58.0,国分恭,田中克,栗東,2019101864,1124,ハーツクライ  ,アーキオロジー  Archeology(米)  ,Seeking the Gold  ,0.09282300172753612,5,-0.20440042451089444,5,,
9,5,10,ペンナヴェローチェ,牡4,58.0,川田,須貝,栗東,2021104092,1088,キズナ  ,エンパイアブレイク  ,エンパイアメーカー  Empire Maker(米)  ,-1.0371194799654597,11,-0.5951913931449787,11,,
10,6,11,メイショウコガシラ,牡5,58.0,中井,本田,栗東,2020100979,1141,メイショウボーラー  ,マイラッキー  ,Elusive Quality  ,0.2117190245806333,3,-0.16328019698578564,3,,
11,6,12,エメヴィベール,牡6,58.0,国分優,宮地,栗東,2019104907,1125,ダイワメジャー  ,ホワイトローズII  White Rose(米)  ,Tapit  (米)  ,-0.10128794707904407,8,-0.27153375822974724,8,,
12,7,13,ポッドロゴ,牡4,58.0,長岡禎仁,西園正,栗東,2021104873,1142,ロゴタイプ  ,スクラッタ  ,キングカメハメハ  ,-1.5683941930066336,13,-0.7789329225448486,13,,
13,7,14,ホークフィールド,牡4,58.0,バデル,武英,栗東,2021105004,5644,キズナ  ,カンビーナ  Cambina(愛)  ,Hawk Wing  ,-3.1410980592186672,16,-1.322853057604038,16,,
14,8,15,オメガタキシード,セ5,58.0,吉村,井上,栗東,2020102988,1216,ハービンジャー  Harbinger(英)  ,パーティードレス  ,デュランダル  ,-1.0026478070459413,10,-0.5832693540421812,10,,
15,8,16,スリリングチェイス,牡5,58.0,亀田,渡辺,栗東,2020103407,1176,サトノアラジン  ,シンギングメリリー  ,Ghostzapper  ,-0.4263877862883128,9,-0.38396964158287306,9,,
