,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父
0,1,1,メイショウカズサ,牡8,60.0,森一,安達,栗東,2017106642,01139,カジノドライヴ  ,プレシャスエルフ  ,コロナドズクエスト  Coronado's Quest(米)  
1,2,2,ビーンスターク,牡4,60.0,田村,森田,栗東,2021103578,01105,ロジャーバローズ  ,アートオブビーン  ,アグネスデジタル  
2,3,3,ジオフロント,牡7,57.0,▲鷲頭,清水久,栗東,2018104881,01202,ハーツクライ  ,アガルタ  ,キングカメハメハ  
3,4,4,サンダーアラート,セ4,60.0,上野,田中博,美浦,2021101671,01087,サンダースノー  Thunder Snow(愛)  ,テイクウォーニング  ,ディープスカイ  
4,5,5,クラップサンダー,牡6,60.0,黒岩,牧田,栗東,2019103278,01072,ジャスタウェイ  ,ゲッコウ  ,キングカメハメハ  
5,6,6,コンテナワールド,牡4,57.0,▲井上,中竹,栗東,2021104924,01151,エピファネイア  ,ユッカマウンテン  ,アグネスタキオン  
6,7,7,スズカキング,牡8,60.0,小野寺,谷,栗東,2017105614,01123,キズナ  ,リアリサトリス  Realisatrice(仏)  ,Numerous  
7,8,8,ゴールドブリーズ,牡7,60.0,石神深,深山,美浦,2018102196,01059,トゥザワールド  ,ゴールドジャパン  ,スターリングローズ  
8,8,9,ケンアンビシャス,牡7,60.0,五十嵐,久保田,美浦,2018103796,01069,トゥザワールド  ,モルフェキイ  ,モルフェデスペクタ  
