,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,モレポブラーノ,牡3,55.0,北村友,庄野,栗東,2022105443,1102,マインドユアビスケッツ  Mind Your Biscuits(米)  ,ハラペーニョペパー  ,ゼンノロブロイ  ,-0.8899060881381161,11,-0.4692282155885116,11,,
1,2,2,ナゲットモンスター,牡5,58.0,松若,西村,栗東,2020103339,1154,モーリス  ,クッカーニャ  ,フジキセキ  ,2.6027455435744513,1,0.6389870426568903,1,,
2,2,3,メイショウハチロー,牡3,54.0,☆吉村,福永,栗東,2022103264,1216,シニスターミニスター  Sinister Minister(米)  ,メイショウミハル  ,ダイワメジャー  ,0.2725106066659312,5,-0.10039443155910321,5,,
3,3,4,スモーキンビリー,牡5,58.0,亀田温心,佐藤悠,栗東,2020110145,1176,Free Drop Billy  ,Buy for Less  ,Bodemeister  ,-1.9463807061583909,15,-0.8044466728226696,15,,
4,3,5,ダンツビガー,牡5,55.0,▲川端,四位,栗東,2020101712,1195,ミッキーアイル  ,アバンドーネ  ,ファルブラヴ  Falbrav(愛)  ,0.13193056717809687,7,-0.14500035313186782,7,,
5,4,6,ランドブレイブ,牡3,55.0,国分恭,安達,栗東,2022106943,1124,アジアエクスプレス  ,ハロードリーム  ,ブライアンズタイム  Brian's Time(米)  ,0.33361924146661964,4,-0.08100471605419249,4,,
6,4,7,ララマルシュドロワ,セ5,58.0,団野,坂口,栗東,2020110116,1180,Collected  ,Draw It  ,Tapit  (米)  ,-0.22716512293956528,8,-0.2589410964184877,8,,
7,5,8,モズタチアガレ,牡3,54.0,☆西塚,中尾,栗東,2022106010,1200,モズアスコット  ,カッチャウカモネ  ,タートルボウル  Turtle Bowl(愛)  ,1.0177476869972557,2,0.13606863161461194,2,,
8,5,9,イーサンハンター,牡4,58.0,酒井,宮地,栗東,2021104362,1034,アジアエクスプレス  ,ガンセ  ,クロフネ  ,-0.9655900355141114,12,-0.49324266481807694,12,,
9,6,10,ダイシンリンク,牡3,55.0,中井,森秀,栗東,2022106699,1141,モーニン  ,スルーレート  ,フレンチデピュティ  French Deputy(米)  ,-0.6899038647227438,10,-0.40576768787385914,10,,
10,6,11,アメリカンビヨンド,牡3,55.0,川田,藤原,栗東,2022110104,1088,McKinzie  (米)  ,Church by the Sea  ,Harlan's Holiday  ,0.22463360764854823,6,-0.1155857607911136,6,,
11,7,12,ハウリングウィンド,牡3,52.0,田山,安田,栗東,2022105321,1220,ブリックスアンドモルタル  Bricks and Mortar(米)  ,コンテスティッド  Contested(米)  ,Ghostzapper  ,0.396267758757854,3,-0.06112639720377973,3,,
12,7,13,ゴメンネジロー,牡3,53.0,◇永島,谷,栗東,2022100819,1187,タワーオブロンドン  ,ルージュクール  ,Redoute's Choice  ,-0.46461568655135704,9,-0.33428394919093224,9,,
13,8,14,サンライズブレイク,牡3,54.0,☆高杉,浜田,栗東,2022101396,1213,フォーウィールドライブ  Four Wheel Drive(米)  ,オークヴィル  ,タニノギムレット  ,-1.427104368309265,14,-0.6396807523898828,14,,
14,8,15,ワキノノーブル,牝4,56.0,加藤,宮本,栗東,2021106394,1156,トウケイヘイロー  ,トウケイスペシャル  ,スペシャルウィーク  ,-1.1552386534841346,13,-0.5534180027278811,13,,
