,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,パーサヴィアランス,牡6,58.0,佐々木,西村,栗東,2019105330,1197,ドレフォン  Drefong(米)  ,ハッピーアビラ  ,ディープインパクト  ,-4.651191414832945,12,-1.8451193275509858,12,,
1,2,2,ソリスクラヴィス,牡3,55.0,北村友,西園正,栗東,2022104749,1102,ヘニーヒューズ  Henny Hughes(米)  ,クラーベセクレタ  ,ワイルドラッシュ  Wild Rush(米)  ,0.1579213967801852,6,-0.18188612376433572,6,,
2,3,3,アリエスキング,牡4,58.0,田口,庄野,栗東,2021101468,1208,シニスターミニスター  Sinister Minister(米)  ,ピシーズクイーン  ,アグネスデジタル  ,1.340951136627046,2,0.22726509007886106,2,,
3,4,4,タガノバビロン,牡3,55.0,荻野極,西園翔,栗東,2022106553,1160,ヘニーヒューズ  Henny Hughes(米)  ,スペシャルディナー  ,スペシャルウィーク  ,-0.8924794096797058,8,-0.5451675785826819,8,,
4,5,5,テスティモーネ,牡3,55.0,太宰啓介,大根田,栗東,2022103686,1037,ドレフォン  Drefong(米)  ,ワイズアンサー  ,サウスヴィグラス  ,-0.31626637322711226,7,-0.3458841156602951,7,,
5,5,6,ヒデノレインボー,牡6,58.0,川須,梅田,栗東,2019102705,1128,シニスターミニスター  Sinister Minister(米)  ,カリビアンセレブ  ,ゴールドアリュール  ,-1.197341053574165,9,-0.6506040756142755,9,,
6,6,7,プウスカンドゥール,牝5,56.0,国分優,坂口,栗東,2020104791,1125,シャンハイボビー  Shanghai Bobby(米)  ,トレノトマト  ,デヒア  Dehere(米)  ,0.8406848255488247,3,0.054247826413952524,3,,
7,6,8,ダディーズトリップ,牡9,58.0,団野,千田,栗東,2016100126,1180,ドリームジャーニー  ,ヴードゥーレディ  ,デインヒル  Danehill(米)  ,-1.2627648176972195,10,-0.6732309053578825,10,,
8,7,9,セレクティオ,牡5,58.0,小沢,橋口,栗東,2020100987,1185,ジャスタウェイ  ,キーポケット  ,デヒア  Dehere(米)  ,2.029010544335333,1,0.4652306562670099,1,,
9,7,10,パカーラン,牡4,58.0,バデル,藤原,栗東,2021105073,5644,イスラボニータ  ,ジペッサ  Zipessa(米)  ,City Zip  (米)  ,0.2367574742027814,5,-0.1546206411770029,5,,
10,8,11,シャルクハフト,牡3,55.0,吉村,清水久,栗東,2022104745,1216,リアルスティール  ,クィーンズベスト  ,ワークフォース  Workforce(英)  ,0.45839446591594346,4,-0.07796741671644669,4,,
11,8,12,メイショウソウセキ,牡3,55.0,永島,松永幹,栗東,2022103255,1187,マジェスティックウォリアー  Majestic Warrior(米)  ,メイショウコブシ  ,スペシャルウィーク  ,-2.9370601115989587,11,-1.2522864681711428,11,,
