,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,タガノマルアフ,牡3,55.0,角田和,角田,栗東,2022107133,1186,サトノアラジン  ,タガノアニード  ,アイルハヴアナザー  I'll Have Another(米)  ,0.26992371665004383,7,-0.13814355929978356,7,,
1,2,2,メイケイロゼッタ,牡3,55.0,酒井,河嶋,栗東,2022105878,1034,リアルスティール  ,エーティーロゼッタ  ,ディープスカイ  ,0.11391872626291785,8,-0.1792604866723854,8,,
2,3,3,タイセイカイザー,牡3,55.0,田口,奥村豊,栗東,2022102882,1208,アジアエクスプレス  ,ヴァローア  ,エンパイアメーカー  Empire Maker(米)  ,0.512830444947691,5,-0.0741226694491029,5,,
3,4,4,エイユーファイヤー,牡3,55.0,中井,森田,栗東,2022102710,1141,ナダル  Nadal(米)  ,ノーブルサンズ  ,ゴールドアリュール  ,2.2979711321622003,1,0.39637189488460745,1,,
4,4,5,モズバンディット,牡5,58.0,団野大成,中尾,栗東,2020101268,1180,ドレフォン  Drefong(米)  ,アマルティア  ,アドマイヤムーン  ,0.030628678799635645,9,-0.20121254617964937,9,,
5,5,6,テンエースワン,牡4,56.0,◇永島,大久保,栗東,2021105637,1187,ワールドエース  ,ダイワオンディーヌ  ,クロフネ  ,0.4544959514998313,6,-0.08949740281154989,6,,
6,5,7,サンライズシュガー,牡3,52.0,▲田山,新谷,栗東,2022102196,1220,キタサンブラック  ,サイモンガーランド  ,ロージズインメイ  Roses in May(米)  ,0.5876184508201141,4,-0.054411421762939796,4,,
7,6,8,マテンロウノカゼ,牡4,58.0,太宰,昆,栗東,2021107052,1037,ドゥラメンテ  ,ゼフィランサス  ,キングヘイロー  ,-0.2312378854123335,11,-0.27023052102325956,11,,
8,6,9,ペネトレイトゴー,セ5,57.0,☆吉村,森秀,栗東,2020101916,1216,ゴールドシップ  ,セカンドノホシ  ,シンボリルドルフ  ,0.7953017082711573,2,0.00032591318980542284,2,,
9,7,10,ロンパイア,牡3,55.0,佐々木,尾関,美浦,2022103708,1197,レッドファルクス  ,ゼロカラノキセキ  ,キンシャサノキセキ  ,-0.41866802235342815,12,-0.3196299108050865,12,,
10,7,11,ピカレスクノベル,牡4,58.0,秋山稔,高橋忠,栗東,2021106087,1181,アメリカンペイトリオット  ,ピカロ  ,スズカマンボ  ,-0.9042409233253402,13,-0.44760828927760804,13,,
11,8,12,トモジャシック,牡3,55.0,国分恭,大根田,栗東,2022104293,1124,タリスマニック  Talismanic(英)  ,トモジャオール  ,エンパイアメーカー  Empire Maker(米)  ,0.005455009328218235,10,-0.20784735918652592,10,,
12,8,13,リノアラ,牝6,56.0,小沢,今野,栗東,2019101620,1185,キングカメハメハ  ,サトノジョリー  ,Bernardini  (米)  ,0.5997582621771089,3,-0.05121183346359116,3,,
