,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,シュブロンレーヴル,牝4,56.0,川又,杉山佳,栗東,2021105873,01166,オルフェーヴル ,ルリエーヴル ,ロードカナロア ,-3.7302375137720247,13
1,1,2,グッドロマンス,牝5,53.0,▲田山,前川,栗東,2020104664,01220,コパノリッキー ,テツナゴオ ,ハーツクライ ,-4.453131029813287,15
2,2,3,スナークサファイア,牝4,56.0,和田竜,宮地,栗東,2021106176,01018,シルバーステート ,スナークメイファ ,ハーツクライ ,-4.807052887920311,16
3,2,4,フーレイ,牝6,56.0,川須,加藤公,栗東,2019103672,01128,ビッグアーサー ,ビーフィットウォー ,ウォーエンブレム War Emblem(米) ,0.4633759458742562,4
4,3,5,サンライズプルート,牡5,58.0,松山,東田,栗東,2020102326,01126,リオンディーズ ,テーオーヴィーナス ,ディープインパクト ,1.845852589185628,2
5,3,6,ジェニファー,牝4,56.0,中井,浜田,栗東,2021103932,01141,アニマルキングダム Animal Kingdom(米) ,スイングサンデー ,スペシャルウィーク ,-2.979381974664593,12
6,4,7,アルバニー,牝4,56.0,武豊,千田,栗東,2021105715,00666,ロードカナロア ,ピースアンドウォー Peace and War(米) ,War Front ,2.256709369020509,1
7,4,8,ケロシンドリームズ,牡4,58.0,鮫島駿,井上,栗東,2021100238,01157,コパノリッキー ,レッドビアンカ ,Hard Spun (米) ,-2.5693755789915946,11
8,5,9,エールトゥヘヴン,牡6,58.0,池添,戸田,美浦,2019101416,01032,ロードカナロア ,キストゥヘヴン ,アドマイヤベガ ,-1.1853025128891292,8
9,5,10,レオンバローズ,牡6,58.0,松若,渡辺,栗東,2019104068,01154,エピファネイア ,ニコールバローズ ,ゼンノロブロイ ,-1.5967356707203078,9
10,6,11,ロジカルワーズ,牡4,58.0,川田,大竹,美浦,2021110020,01088,New Approach ,Discursus ,Dubawi ,0.10166948071603127,5
11,6,12,ホウオウペトリュス,牝4,56.0,田口,須貝,栗東,2021105694,01208,スワーヴリチャード ,パシオンルージュ ,ボストンハーバー Boston Harbor(米) ,-5.513027632917794,17
12,7,13,ビーグラッド,牝4,56.0,菱田,岡田,栗東,2021100683,01144,エピファネイア ,シャブリ ,ディープインパクト ,-0.33285101827179653,7
13,7,14,テクノデザイン,牝5,55.0,☆高杉,千田,栗東,2020102950,01213,ロゴタイプ ,テクニカルラン ,アグネスタキオン ,-7.123887458866573,18
14,7,15,ドナウパール,牝5,55.0,☆吉村,斉藤崇,栗東,2020103509,01216,エピファネイア ,ドナウブルー ,ディープインパクト ,0.046787908880989854,6
15,8,16,リアライズ,牡5,55.0,▲森田,石橋,栗東,2020105299,01222,シルバーステート ,ネーラペルレ ,キングカメハメハ ,1.8177738824923422,3
16,8,17,ショウナンラウール,牝4,56.0,岩田康,高橋忠,栗東,2021104242,05203,ショウナンバッハ ,ショウナンマライア ,クロフネ ,-1.663180881723104,10
17,8,18,メイショウオオミネ,牡5,58.0,浜中,石橋,栗東,2020106798,01115,ドゥラメンテ ,ハービンジャーラス Harbinger Lass(英) ,Thousand Words ,-3.798661365673546,14
