,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ワカムシャ,牡3,57.0,丹内,矢野,美浦,2022106543,01091,バゴ Bago(仏) ,ナスノカツラ ,ヴィクトワールピサ ,-1.6470363817453346,10
1,1,2,デスティニーホープ,牝3,55.0,原田和,松山,美浦,2022103625,01143,カリフォルニアクローム California Chrome(米) ,ヒストリアドリーム ,アドマイヤムーン ,-2.0945699664496003,13
2,2,3,ケルティックハーツ,牡3,54.0,▲佐藤,杉浦,美浦,2022100807,01207,ビッグアーサー ,チェストケハーツ ,ハーツクライ ,-2.2420328907233573,15
3,2,4,ダイユウボンバー,牝3,55.0,木幡育,松永康,美浦,2022101943,01167,レイデオロ ,ロトクルーザー ,クロフネ ,-3.8533305653927994,18
4,3,5,ハニードレス,牝3,55.0,石橋脩,牧,美浦,2022105394,01077,ブリックスアンドモルタル Bricks and Mortar(米) ,ターフドンナ ,Doyen (愛) ,-0.8006772936425077,7
5,3,6,ララバニュルス,牡3,57.0,坂井,大竹,美浦,2022101405,01163,モーリス ,クリーンファンキー ,タイキシャトル ,-2.237399937842339,14
6,4,7,アオイウィンダム,牝3,55.0,木幡巧,本間,美浦,2022105742,01162,レインボーライン ,アシドベリー ,スウェプトオーヴァーボード Swept Overboard(米) ,-2.6052751981026416,16
7,4,8,カーヌスティ,牡3,57.0,北村友,蛯名正,美浦,2022103639,01102,ロードカナロア ,ヤマカツマリリン ,グラスワンダー ,-0.6391968882476899,6
8,5,9,ジャサルディア,牝3,55.0,ルメール,萩原,美浦,2022105070,05339,キズナ ,ミスエルテ ,Frankel ,-0.36790961891997953,4
9,5,10,バンブルビー,牡3,57.0,田辺,小西,美浦,2022102635,01075,ウインブライト ,メイショウナナイロ ,タイキシャトル ,-0.5879637909394718,5
10,6,11,アイスヴィレッジ,牡3,57.0,菅原明,鈴木慎,美浦,2022103702,01179,ブリックスアンドモルタル Bricks and Mortar(米) ,ユキアカリノマチ ,キングカメハメハ ,-0.10259403154927248,2
11,6,12,ディプタルアスール,牡3,54.0,▲遠藤,水野,美浦,2022101249,01218,フィエールマン ,オロフィナアスール ,キンシャサノキセキ ,-0.8427594620698114,8
12,7,13,バッキンガムパレス,牝3,55.0,大野,辻,美浦,2022101688,01096,タワーオブロンドン ,プリンセスケイト ,Hard Spun (米) ,0.1381106185119538,1
13,7,14,ブレゲアン,牡3,57.0,内田博,田村,美浦,2022106951,00422,シルバーステート ,アンシャンテルール ,キングヘイロー ,-1.6777405080357783,12
14,7,15,アデニウム,牝3,55.0,戸崎圭,田島,美浦,2022105272,05386,アルアイン ,オルトルート ,ローエングリン ,-0.13018394112916004,3
15,8,16,ヤマノインパクト,牡3,57.0,幸,本間,美浦,2022104559,00732,カリフォルニアクローム California Chrome(米) ,センティフォリア ,ディープインパクト ,-3.7575629769970544,17
16,8,17,タイキブライトン,牡3,57.0,原,萱野,美浦,2022103144,01184,タワーオブロンドン ,クラウンアゲン ,マンハッタンカフェ ,-1.6491508701907254,11
17,8,18,ダングラール,牡3,57.0,ディー,田中博,美浦,2022105288,05674,ダイワメジャー ,カンカンガール ,Exchange Rate ,-1.3009445120636878,9
