,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父
0,1,1,デザートスター,セ6,60.0,小牧加,笹田,栗東,2019101825,01196,サトノアラジン ,ファーマペニー ,ジャングルポケット 
1,2,2,ウン,牡6,60.0,森一,吉田,栗東,2019100295,01139,キタサンブラック ,マリブウィン Malibu Win(米) ,Malibu Moon 
2,3,3,ミグラテール,牡4,59.0,中村,小栗,栗東,2021106758,01101,ラニ ,マツリカ ,エンパイアメーカー Empire Maker(米) 
3,4,4,エンジェルラウンド,牝5,58.0,伴,新開,美浦,2020103269,01149,ミッキーアイル ,エクレールアンジュ ,ゼンノロブロイ 
4,5,5,トーアマリシテン,牡4,59.0,石神深,小島,美浦,2021105335,01059,ビーチパトロール Beach Patrol(米) ,トーアヒミコ ,クロフネ 
5,6,6,サクセスバラード,牡5,60.0,上野,竹内,美浦,2020104898,01087,ダノンバラード ,ミスベルツリー ,アグネスデジタル 
6,7,7,アルカンサス,牡6,57.0,▲土田,土田,美浦,2019101023,01198,シルバーステート ,ラサンバ La Samba(豪) ,Orientate 
7,8,8,オステリア,牡6,60.0,高田,宮本,栗東,2019103208,01046,ドレフォン Drefong(米) ,グローブ ,ダイワメジャー 
8,8,9,プリンセスララア,牝8,58.0,大江圭,的場,美浦,2017100655,01120,スピルバーグ ,ナックオフィス ,ジェネラス Generous(愛) 
