,式別,馬番,配当,人気
0,単勝,10,240,1
1,複勝,10,110,1
2,複勝,5,130,3
3,複勝,1,140,4
4,枠連,5-8,540,2
5,馬連,5-10,600,2
6,ワイド,5-10,260,2
7,ワイド,1-10,280,3
8,ワイド,1-5,370,6
9,馬単,10→5,1010,3
10,3連複,1-5-10,870,3
11,3連単,10→5→1,3460,8
