,式別,馬番,配当,人気
0,単勝,11,220,1
1,複勝,11,120,1
2,複勝,3,150,2
3,複勝,6,210,4
4,枠連,3-7,410,1
5,馬連,3-11,480,1
6,ワイド,3-11,260,1
7,ワイド,6-11,430,4
8,ワイド,3-6,750,8
9,馬単,11→3,800,1
10,3連複,3-6-11,1600,2
11,3連単,11→3→6,4710,3
