,式別,馬番,配当,人気
0,単勝,5,890,6
1,複勝,5,380,6
2,複勝,13,230,5
3,複勝,3,220,4
4,枠連,4-8,1070,4
5,馬連,5-13,2450,11
6,ワイド,5-13,1130,13
7,ワイド,3-5,1130,12
8,ワイド,3-13,700,8
9,馬単,5→13,4460,18
10,3連複,3-5-13,4490,14
11,3連単,5→13→3,25350,72
