,式別,馬番,配当,人気
0,単勝,10,320,2
1,複勝,10,150,2
2,複勝,9,170,3
3,複勝,4,340,5
4,枠連,6-6,910,3
5,馬連,9-10,900,3
6,ワイド,9-10,340,3
7,ワイド,4-10,950,11
8,ワイド,4-9,1190,13
9,馬単,10→9,1510,5
10,3連複,4-9-10,4600,13
11,3連単,10→9→4,14330,30
