,式別,馬番,配当,人気
0,単勝,2,650,3
1,複勝,2,180,3
2,複勝,8,110,1
3,複勝,3,210,4
4,枠連,1-4,430,1
5,馬連,2-8,700,2
6,ワイド,2-8,260,2
7,ワイド,2-3,800,9
8,ワイド,3-8,450,4
9,馬単,2→8,1850,6
10,3連複,2-3-8,1750,4
11,3連単,2→8→3,10130,22
