,式別,馬番,配当,人気
0,単勝,8,390,2
1,複勝,8,160,3
2,複勝,16,180,4
3,複勝,2,150,1
4,枠連,4-8,1050,5
5,馬連,8-16,1250,3
6,ワイド,8-16,530,6
7,ワイド,2-8,430,1
8,ワイド,2-16,530,5
9,馬単,8→16,2290,3
10,3連複,2-8-16,2000,2
11,3連単,8→16→2,11960,11
