,式別,馬番,配当,人気
0,単勝,1,640,4
1,複勝,1,230,5
2,複勝,11,150,1
3,複勝,9,170,3
4,枠連,1-6,1130,3
5,馬連,1-11,1080,2
6,ワイド,1-11,480,5
7,ワイド,1-9,760,6
8,ワイド,9-11,350,1
9,馬単,1→11,2130,4
10,3連複,1-9-11,2120,2
11,3連単,1→11→9,10810,10
