,式別,馬番,配当,人気
0,単勝,1,1680,6
1,複勝,1,400,6
2,複勝,8,1460,9
3,複勝,6,200,3
4,枠連,1-7,14660,21
5,馬連,1-8,45110,40
6,ワイド,1-8,9480,39
7,ワイド,1-6,1570,16
8,ワイド,6-8,5520,32
9,馬単,1→8,78750,70
10,3連複,1-6-8,80360,92
11,3連単,1→8→6,692670,571
