,式別,馬番,配当,人気
0,単勝,15,440,2
1,複勝,15,180,3
2,複勝,10,180,2
3,複勝,8,300,6
4,枠連,6-8,900,4
5,馬連,10-15,1070,2
6,ワイド,10-15,410,2
7,ワイド,8-15,790,7
8,ワイド,8-10,790,8
9,馬単,15→10,2130,2
10,3連複,8-10-15,3270,5
11,3連単,15→10→8,12170,10
