,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ファインブライト,牡3,57.0,杉原,佐藤吉,484(-10),美浦,2023106627,01135,アジアエクスプレス,イムディーナ,スペシャルウィーク,-1.5281991336131737,11
1,1,2,ゴーントゥファー,セ3,57.0,横山琉,小島,476(0),美浦,2023106531,01192,ドレフォン,グローリアスサルム,キズナ,-0.9415074560325786,7
2,2,3,カキュウ,牝3,55.0,柴田善,佐藤吉,428(0),美浦,2023102689,00641,フィエールマン,チークハート,アグネスデジタル,-1.1721358194721103,8
3,2,4,サンマルフォース,牡3,55.0,△長浜,和田勇,464(0),美浦,2023101647,01214,フォーウィールドライブ,タガノシムナ,ロードカナロア,-4.089636544839329,16
4,3,5,コスモアンタレス,牡3,57.0,柴田大,和田勇,460(+2),美浦,2023104023,01009,ベンバトル,スコルピオンキッス,フレンチデピュティ,-2.256805218694104,13
5,3,6,フクスケ,牡3,57.0,木幡育,杉浦,442(-4),美浦,2023102281,01167,タリスマニック,ヴァンドゥーズ,アドマイヤムーン,-3.823369395545964,15
6,4,7,タッカーヴァンバン,牡3,57.0,吉田豊,田島,472(-2),美浦,2023100529,00733,シュヴァルグラン,ティアレ,キングカメハメハ,-2.619967097105765,14
7,4,8,グランフルス,牡3,57.0,菊沢,矢野,462(-10),美浦,2023102434,01161,イスラボニータ,リングオブハピネス,コンデュイット,-1.2433911063704564,9
8,5,9,カドドゥディエ,牝3,52.0,▲遠藤,西田,420(-6),美浦,2023100812,01218,クラウンレガーロ,マリノルシアーナ,エピファネイア,-1.3060525486812398,10
9,5,10,ファーザーアウェイ,牡3,57.0,田辺,尾関,458(-4),美浦,2023104371,01075,エピファネイア,アフランシール,ハーツクライ,-0.7210189739442725,5
10,6,11,コスモナエマ,牝3,55.0,津村,手塚久,480(0),美浦,2023106443,01092,ダノンバラード,サザンスピード,Southern Image,-0.6364921494369674,4
11,6,12,ラインクインビー,牝3,55.0,武藤,水野,432(-10),美浦,2023101328,01169,スワーヴリチャード,ロゼットネビュラ,ネオユニヴァース,-0.4842861348889227,3
12,7,13,グレイスルーラー,牝3,55.0,丹内,尾形,458(-4),美浦,2023100314,01091,ルーラーシップ,グレイスフラワー,ダイワメジャー,-0.9070598415282186,6
13,7,14,エリュグレイス,牝3,55.0,横山武,和田勇,462(-2),美浦,2023103467,01170,エピファネイア,ダイワクンナナ,ノヴェリスト,-0.00892463712523548,2
14,8,15,マーゴットドライ,セ3,57.0,木幡巧,伊坂,438(0),美浦,2023107254,01162,スワーヴリチャード,ミスティックリップス,ジェネラス,1.0218866330611092,1
15,8,16,ショウナンサイオウ,牡3,57.0,三浦,奥村武,484(-6),美浦,2023106803,01122,ドレフォン,ショウナンパンドラ,ディープインパクト,-1.5857001503579216,12
