,0,1,2,3
202302010101,単勝,1,740,5
202302010101,複勝,1,220,3
202302010101,複勝,12,390,6
202302010101,複勝,2,190,2
202302010101,枠連,1-6,610,2
202302010101,馬連,1-12,5220,15
202302010101,ワイド,1-12,1540,15
202302010101,ワイド,1-2,550,6
202302010101,ワイド,2-12,880,11
202302010101,馬単,1→12,9200,29
202302010101,三連複,1-2-12,5020,14
202302010101,三連単,1→12→2,40320,110
202302010102,単勝,8,140,1
202302010102,複勝,8,110,1
202302010102,複勝,2,130,2
202302010102,複勝,1,190,4
202302010102,枠連,2-5,270,1
202302010102,馬連,2-8,300,1
202302010102,ワイド,2-8,150,1
202302010102,ワイド,1-8,330,3
202302010102,ワイド,1-2,610,8
202302010102,馬単,8→2,380,1
202302010102,三連複,1-2-8,950,2
202302010102,三連単,8→2→1,1930,2
202302010103,単勝,8,530,2
202302010103,複勝,8,200,2
202302010103,複勝,4,1910,11
202302010103,複勝,6,330,7
202302010103,枠連,4-6,14160,22
202302010103,馬連,4-8,24830,44
202302010103,ワイド,4-8,6830,45
202302010103,ワイド,6-8,1120,17
202302010103,ワイド,4-6,11350,56
202302010103,馬単,8→4,30480,67
202302010103,三連複,4-6-8,37020,90
202302010103,三連単,8→4→6,292710,602
202302010104,単勝,10,340,2
202302010104,複勝,10,190,2
202302010104,複勝,1,250,4
202302010104,複勝,12,1090,10
202302010104,枠連,1-5,1970,8
202302010104,馬連,1-10,2120,7
202302010104,ワイド,1-10,810,8
202302010104,ワイド,10-12,2960,28
202302010104,ワイド,1-12,6500,41
202302010104,馬単,10→1,2920,8
202302010104,三連複,1-10-12,28260,76
202302010104,三連単,10→1→12,87330,269
202302010105,単勝,8,170,1
202302010105,複勝,7,150,2
202302010105,複勝,11,170,5
202302010105,枠連,6-7,390,2
202302010105,馬連,7-8,430,1
202302010105,ワイド,7-8,200,1
202302010105,ワイド,8-11,330,4
202302010105,ワイド,7-11,620,6
202302010105,馬単,8→7,600,1
202302010105,三連複,7-8-11,1130,3
202302010105,三連単,8→7→11,2860,3
202302010106,単勝,1,150,1
202302010106,複勝,1,110,1
202302010106,複勝,4,400,6
202302010106,複勝,11,1300,11
202302010106,枠連,1-3,1390,5
202302010106,馬連,1-4,1550,4
202302010106,ワイド,1-4,700,6
202302010106,ワイド,1-11,2210,21
202302010106,ワイド,4-11,16990,62
202302010106,馬単,1→4,2200,7
202302010106,三連複,1-4-11,28890,69
202302010106,三連単,1→4→11,67360,182
202302010107,単勝,6,1130,4
202302010107,複勝,6,470,5
202302010107,複勝,5,570,7
202302010107,複勝,7,410,4
202302010107,枠連,5-6,5020,13
202302010107,馬連,5-6,5100,16
202302010107,ワイド,5-6,1190,16
202302010107,ワイド,6-7,1840,21
202302010107,ワイド,5-7,1720,20
202302010107,馬単,6→5,13790,36
202302010107,三連複,5-6-7,19040,47
202302010107,三連単,6→5→7,124400,259
202302010108,単勝,1,930,4
202302010108,複勝,1,250,5
202302010108,複勝,11,130,1
202302010108,複勝,7,150,3
202302010108,枠連,1-8,650,3
202302010108,馬連,1-11,900,3
202302010108,ワイド,1-11,400,4
202302010108,ワイド,1-7,700,10
202302010108,ワイド,7-11,290,1
202302010108,馬単,1→11,2480,10
202302010108,三連複,1-7-11,1260,2
202302010108,三連単,1→11→7,10380,24
202302010109,単勝,2,310,2
202302010109,複勝,2,160,2
202302010109,複勝,8,1610,8
202302010109,複勝,6,280,6
202302010109,馬連,2-8,13810,23
202302010109,ワイド,2-8,3840,22
202302010109,ワイド,2-6,510,5
202302010109,ワイド,6-8,7660,27
202302010109,馬単,2→8,21750,44
202302010109,三連複,2-6-8,28470,44
202302010109,三連単,2→8→6,167580,249
202302010110,単勝,4,780,4
202302010110,複勝,4,170,4
202302010110,複勝,10,130,2
202302010110,複勝,11,120,1
202302010110,枠連,4-7,590,4
202302010110,馬連,4-10,1560,7
202302010110,ワイド,4-10,470,7
202302010110,ワイド,4-11,430,5
202302010110,ワイド,10-11,230,1
202302010110,馬単,4→10,3800,16
202302010110,三連複,4-10-11,1230,2
202302010110,三連単,4→10→11,11590,28
202302010111,単勝,6,290,1
202302010111,複勝,6,150,1
202302010111,複勝,4,520,10
202302010111,複勝,10,210,2
202302010111,枠連,4-5,700,2
202302010111,馬連,4-6,3360,13
202302010111,ワイド,4-6,990,11
202302010111,ワイド,6-10,460,2
202302010111,ワイド,4-10,2500,35
202302010111,馬単,6→4,5090,18
202302010111,三連複,4-6-10,7250,23
202302010111,三連単,6→4→10,33960,98
202302010112,単勝,7,1600,8
202302010112,複勝,7,330,8
202302010112,複勝,8,150,1
202302010112,複勝,2,250,5
202302010112,枠連,6-6,2090,9
202302010112,馬連,7-8,1910,9
202302010112,ワイド,7-8,640,8
202302010112,ワイド,2-7,1540,23
202302010112,ワイド,2-8,560,5
202302010112,馬単,7→8,5210,20
202302010112,三連複,2-7-8,5320,23
202302010112,三連単,7→8→2,41870,147
202302010201,単勝,4,140,1
202302010201,複勝,4,110,1
202302010201,複勝,2,360,7
202302010201,複勝,8,230,4
202302010201,枠連,1-2,1820,7
202302010201,馬連,2-4,2220,8
202302010201,ワイド,2-4,730,7
202302010201,ワイド,4-8,400,3
202302010201,ワイド,2-8,3070,34
202302010201,馬単,4→2,2860,11
202302010201,三連複,2-4-8,5490,20
202302010201,三連単,4→2→8,20870,66
202302010202,単勝,13,500,4
202302010202,複勝,13,220,4
202302010202,複勝,3,170,2
202302010202,複勝,12,1640,12
202302010202,枠連,3-8,800,3
202302010202,馬連,3-13,1000,5
202302010202,ワイド,3-13,380,2
202302010202,ワイド,12-13,4650,42
202302010202,ワイド,3-12,3120,31
202302010202,馬単,13→3,1890,8
202302010202,三連複,3-12-13,20080,59
202302010202,三連単,13→3→12,57160,185
202302010203,単勝,7,260,1
202302010203,複勝,7,130,1
202302010203,複勝,12,180,3
202302010203,複勝,8,460,7
202302010203,枠連,6-8,690,4
202302010203,馬連,7-12,910,2
202302010203,ワイド,7-12,350,4
202302010203,ワイド,7-8,1040,12
202302010203,ワイド,8-12,1800,20
202302010203,馬単,7→12,1700,6
202302010203,三連複,7-8-12,5940,20
202302010203,三連単,7→12→8,23150,81
202302010204,単勝,7,350,2
202302010204,複勝,7,130,2
202302010204,複勝,10,120,1
202302010204,複勝,9,180,4
202302010204,枠連,4-5,380,1
202302010204,馬連,7-10,400,1
202302010204,ワイド,7-10,220,1
202302010204,ワイド,7-9,530,7
202302010204,ワイド,9-10,340,3
202302010204,馬単,7→10,1060,3
202302010204,三連複,7-9-10,1280,2
202302010204,三連単,7→10→9,5570,8
202302010205,単勝,11,410,2
202302010205,複勝,11,170,2
202302010205,複勝,10,190,4
202302010205,複勝,7,460,9
202302010205,枠連,8-8,1340,5
202302010205,馬連,10-11,1240,4
202302010205,ワイド,10-11,470,3
202302010205,ワイド,7-11,1820,30
202302010205,ワイド,7-10,1390,21
202302010205,馬単,11→10,1960,5
202302010205,三連複,7-10-11,6480,24
202302010205,三連単,11→10→7,27240,86
202302010206,単勝,11,540,3
202302010206,複勝,11,220,3
202302010206,複勝,7,690,9
202302010206,複勝,15,980,10
202302010206,枠連,4-6,3780,16
202302010206,馬連,7-11,6060,20
202302010206,ワイド,7-11,1880,17
202302010206,ワイド,11-15,3750,35
202302010206,ワイド,7-15,6750,47
202302010206,馬単,11→7,9230,33
202302010206,三連複,7-11-15,50070,117
202302010206,三連単,11→7→15,212150,517
202302010207,単勝,11,410,3
202302010207,複勝,11,160,2
202302010207,複勝,2,180,3
202302010207,複勝,10,190,6
202302010207,枠連,2-8,610,2
202302010207,馬連,2-11,960,3
202302010207,ワイド,2-11,300,1
202302010207,ワイド,10-11,550,9
202302010207,ワイド,2-10,620,12
202302010207,馬単,11→2,1940,4
202302010207,三連複,2-10-11,2400,7
202302010207,三連単,11→2→10,11060,26
202302010208,単勝,8,310,1
202302010208,複勝,8,140,2
