,0,1,2,3
202102010101,単勝,4,140,1
202102010101,複勝,4,110,1
202102010101,複勝,1,150,3
202102010101,複勝,9,310,6
202102010101,枠連,1-4,410,2
202102010101,馬連,1-4,430,2
202102010101,ワイド,1-4,230,2
202102010101,ワイド,4-9,520,7
202102010101,ワイド,1-9,1080,13
202102010101,馬単,4→1,580,2
202102010101,三連複,1-4-9,1950,8
202102010101,三連単,4→1→9,4700,15
202102010102,単勝,9,2020,7
202102010102,複勝,9,410,8
202102010102,複勝,5,490,9
202102010102,複勝,10,170,1
202102010102,枠連,5-7,840,3
202102010102,馬連,5-9,18450,49
202102010102,ワイド,5-9,4930,51
202102010102,ワイド,9-10,1400,19
202102010102,ワイド,5-10,1400,20
202102010102,馬単,9→5,37750,101
202102010102,三連複,5-9-10,26440,95
202102010102,三連単,9→5→10,272730,759
202102010103,単勝,1,270,2
202102010103,複勝,1,130,1
202102010103,複勝,6,160,3
202102010103,複勝,10,220,4
202102010103,枠連,1-5,650,3
202102010103,馬連,1-6,820,2
202102010103,ワイド,1-6,320,2
202102010103,ワイド,1-10,560,5
202102010103,ワイド,6-10,790,13
202102010103,馬単,1→6,1310,4
202102010103,三連複,1-6-10,2090,7
202102010103,三連単,1→6→10,7190,16
202102010104,単勝,12,270,1
202102010104,複勝,12,130,1
202102010104,複勝,7,620,7
202102010104,複勝,5,190,4
202102010104,枠連,6-8,740,2
202102010104,馬連,7-12,3910,16
202102010104,ワイド,7-12,1120,16
202102010104,ワイド,5-12,420,4
202102010104,ワイド,5-7,3290,32
202102010104,馬単,12→7,6330,25
202102010104,三連複,5-7-12,7680,26
202102010104,三連単,12→7→5,27390,106
202102010105,単勝,6,490,2
202102010105,複勝,6,150,2
202102010105,複勝,9,110,1
202102010105,複勝,1,360,6
202102010105,枠連,6-8,550,2
202102010105,馬連,6-9,520,1
202102010105,ワイド,6-9,220,1
202102010105,ワイド,1-6,1140,14
202102010105,ワイド,1-9,630,7
202102010105,馬単,6→9,1160,3
202102010105,三連複,1-6-9,2240,6
202102010105,三連単,6→9→1,9140,24
202102010106,単勝,1,500,2
202102010106,複勝,1,160,2
202102010106,複勝,7,150,1
202102010106,複勝,12,360,8
202102010106,枠連,1-4,710,2
202102010106,馬連,1-7,920,1
202102010106,ワイド,1-7,370,1
202102010106,ワイド,1-12,1220,15
202102010106,ワイド,7-12,1290,17
202102010106,馬単,1→7,2200,2
202102010106,三連複,1-7-12,4680,7
202102010106,三連単,1→7→12,19160,21
202102010107,単勝,15,260,1
202102010107,複勝,15,140,1
202102010107,複勝,5,280,5
202102010107,複勝,14,230,4
202102010107,枠連,3-8,1510,6
202102010107,馬連,5-15,1780,5
202102010107,ワイド,5-15,660,6
202102010107,ワイド,14-15,420,2
202102010107,ワイド,5-14,1610,19
202102010107,馬単,15→5,2720,7
202102010107,三連複,5-14-15,3810,8
202102010107,三連単,15→5→14,14740,22
202102010108,単勝,8,1190,4
202102010108,複勝,8,300,5
202102010108,複勝,2,270,4
202102010108,複勝,7,260,3
202102010108,枠連,2-6,3230,11
202102010108,馬連,2-8,6130,20
202102010108,ワイド,2-8,1240,12
202102010108,ワイド,7-8,1430,15
202102010108,ワイド,2-7,1870,20
202102010108,馬単,8→2,12710,36
202102010108,三連複,2-7-8,13910,48
202102010108,三連単,8→2→7,90290,267
202102010109,単勝,4,180,1
202102010109,複勝,13,170,2
202102010109,複勝,12,180,5
202102010109,枠連,4-8,320,1
202102010109,馬連,4-13,680,1
202102010109,ワイド,4-13,290,1
202102010109,ワイド,4-12,310,3
202102010109,ワイド,12-13,580,6
202102010109,馬単,4→13,990,2
202102010109,三連複,4-12-13,1630,7
202102010109,三連単,4→13→12,5010,9
202102010110,単勝,5,4200,10
202102010110,複勝,5,900,10
202102010110,複勝,3,260,4
202102010110,複勝,2,280,5
