,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,タイセイリコルド,牡3,57.0,石橋脩,小栗,栗東,2022104167,01077,ゴールドシップ ,プロディジー ,ヴィクトワールピサ ,0.0011595356902207171,4
1,2,2,ニシノエージェント,牡3,57.0,津村,千葉,美浦,2022106155,01092,イスラボニータ ,ビクトリアスマイル ,ノヴェリスト Novellist(愛) ,-0.014598802425634771,5
2,3,3,ミニトランザット,牡3,57.0,田辺,杉山佳,栗東,2022105230,01075,エピファネイア ,イチオクノホシ ,ゼンノロブロイ ,-0.03974434261419144,6
3,3,4,インターポーザー,牡3,57.0,斎藤,高野,栗東,2022104649,01178,エピファネイア ,インヘリットデール ,ルーラーシップ ,-2.051542594394371,13
4,4,5,ガルダイア,牡3,57.0,杉原,国枝,美浦,2022104596,01135,エピファネイア ,アステリックス ,ネオユニヴァース ,0.5056719756808581,2
5,4,6,センツブラッド,牡3,57.0,キング,斉藤崇,栗東,2022101648,05643,ルーラーシップ ,サマーセント ,ハービンジャー Harbinger(英) ,-0.5339991535889363,8
6,5,7,コスモストーム,牡3,57.0,秋山稔,北出,栗東,2022104120,01181,デクラレーションオブウォー ,オリーブティアラ ,キングカメハメハ ,-1.4292301254010378,12
7,5,8,ゲルチュタール,牡3,57.0,三浦,杉山晴,栗東,2022104736,01122,ブリックスアンドモルタル Bricks and Mortar(米) ,キラービューティ ,ゼンノロブロイ ,-0.5451858657152086,9
8,6,9,キングノジョー,牡3,57.0,ルメール,田中博,美浦,2022104959,05339,シルバーステート ,パレスルーマー Palace Rumor(米) ,Royal Anthem ,0.3931858319398869,3
9,6,10,シマサンブラック,牡3,57.0,佐々木,蛯名正,美浦,2022103642,01197,キタサンブラック ,ローズカリーナ ,ハービンジャー Harbinger(英) ,-2.308829516063357,14
10,7,11,マテンロウムーブ,牡3,57.0,横山典,松永幹,栗東,2022104950,00660,リアルスティール ,ハーレクイーン Harlequeen(英) ,Canford Cliffs (愛) ,0.9577538085254254,1
11,7,12,ドラゴンブースト,牡3,57.0,丹内,藤野,栗東,2022105891,01091,スクリーンヒーロー ,トーコーディオーネ ,エンパイアメーカー Empire Maker(米) ,-0.7738641897383249,10
12,8,13,パッションリッチ,牡3,57.0,菅原明,久保田,美浦,2022105390,01179,ドゥラメンテ ,セータコローナ ,Distorted Humor (米) ,-0.9860436535103551,11
13,8,14,パーティハーン,牡3,57.0,戸崎圭,友道,栗東,2022105310,05386,Wootton Bassett (英) ,グリーンバナナズ ,Green Tune ,-0.07923779207838512,7
