,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,トーセンリョウ,牡7,57.0,鮫島駿,加藤征,452(-4),美浦,2019104711,1157,ディープインパクト,カンビーナ,Hawk Wing,2.7623679701874746,1,0.5048260404255216,9,,10,45.3,45.0,43.7,9
1,2,2,ドラゴンブースト,牡4,58.0,岩田望,藤野,480(-8),栗東,2022105891,1174,スクリーンヒーロー,トーコーディオーネ,エンパイアメーカー,2.12414839947726,2,0.3310740674637105,4,,1,53.8,80.3,76.9,1
2,3,3,ショウナンマグマ,セ7,58.0,団野,尾関,512(-2),美浦,2019104998,1180,ザファクター,レッドメアラス,ステイゴールド,1.0986329354682112,4,0.0518827932504583,12,,13,41.7,41.2,42.4,11
3,4,4,ナムラエイハブ,牡5,57.0,吉田隼,長谷川,520(+4),栗東,2021102895,1095,リアルスティール,ナムラアン,エンパイアメーカー,1.7759162357371434,3,0.2362696642842932,2,,3,59.3,53.9,55.8,4
4,4,5,テリオスララ,牝4,55.0,松山,田島,502(-20),美浦,2022104812,1126,シスキン,シャンドランジュ,マンハッタンカフェ,-0.4709953683097717,12,-0.3754403837787802,1,,4,77.4,53.2,56.2,3
5,5,6,グランディア,セ7,58.0,西村淳,中内田,492(+8),栗東,2019105302,1171,ハービンジャー,ディアデラノビア,サンデーサイレンス,-1.7359995021613008,13,-0.7198312081105362,3,,2,55.9,54.8,59.2,2
6,5,7,ヤマニンサンパ,牡8,58.0,亀田,斉藤崇,486(-2),栗東,2018102020,1176,ディープインパクト,ヤマニンパピオネ,スウェプトオーヴァーボード,0.5362515924136145,6,-0.1012226149774837,10,,9,42.5,46.2,42.7,10
7,6,8,サブマリーナ,牡5,58.0,武豊,庄野,478(-2),栗東,2021106449,666,スワーヴリチャード,ヒシサブリナ,Bernardini,0.0149597703225547,8,-0.243141613914458,6,,6,48.6,47.1,47.3,6
8,6,9,リラエンブレム,牡4,57.0,浜中,武幸,500(+16),栗東,2022104922,1115,キズナ,デルフィニア,Galileo,0.635031474199431,5,-0.0743303037152001,5,,5,48.9,47.8,49.5,5
9,7,10,ブラックシールド,牡7,57.0,国分優,小栗,470(0),栗東,2019105197,1125,キタサンブラック,ゴールドエッセンス,キングカメハメハ,-0.1542796143935079,10,-0.2892161599590678,11,,8,41.9,46.2,42.2,12
10,7,11,ブルーミンデザイン,牡5,57.0,斎藤,宮本,492(-12),栗東,2021105283,1178,ロゴタイプ,レイトブルーマー,ジャングルポケット,-0.1066826117636518,9,-0.2762581224849066,7,,7,47.3,46.9,46.8,7
11,8,12,トゥデイイズザデイ,牡7,57.0,吉村,池江,484(+2),栗東,2019100628,1216,ディープインパクト,キトゥンズクイーン,Kitten's Joy,-0.3705994683074932,11,-0.3481081199259798,13,,11,41.2,44.2,41.6,13
12,8,13,ニホンピロキーフ,牡6,57.0,田口,大橋,484(-4),栗東,2020104564,1208,キタサンブラック,ニホンピロアンバー,スウェプトオーヴァーボード,0.2328614715389356,7,-0.1838190042114219,8,,12,46.1,43.2,45.8,8
