,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,チャチャコマニ,牝2,55.0,亀田,佐藤悠,498(-2),栗東,2023101527,01176,ホッコータルマエ  ,ビップチャチャチャ  ,ディープブリランテ  ,-4.36129390407037,16
1,1,2,マーゴットサンズ,牝2,55.0,荻野極,伊坂,466(+6),美浦,2023103696,01160,ミスチヴィアスアレックス  Mischevious Alex(米)  ,スペルバインド  ,ゴールドアリュール  ,-1.3907396927711966,8
2,2,3,カムアップローゼス,牡2,56.0,和田竜,浜田,476(0),栗東,2023104386,01018,リオンディーズ  ,クライミングローズ  ,マンハッタンカフェ  ,-4.302431641567218,15
3,2,4,ボクマダネムイヨ,牡2,56.0,西村淳,東田,490(+2),栗東,2023102553,01171,クリソベリル  ,イイコトバカリ  ,エンパイアメーカー  Empire Maker(米)  ,-0.7570516916094092,4
4,3,5,タガノアバンドーネ,牡2,56.0,吉村,角田,480(+6),栗東,2023104733,01216,モズアスコット  ,タガノディーバ  ,フジキセキ  ,-2.059050289917474,13
5,3,6,ノースミソロジー,牡2,56.0,菱田,岡田,470(-2),栗東,2023103594,01144,ニューイヤーズデイ  ,レジェンディスト  ,エンパイアメーカー  Empire Maker(米)  ,-0.9480756206887648,6
6,4,7,シュテフィ,牝2,55.0,田口,牧田,446(-4),栗東,2023105301,01208,ルヴァンスレーヴ  ,スプレンダークラン  ,ルーラーシップ  ,-0.5298823100579575,3
7,4,8,リピース,牝2,55.0,国分恭,前川,418(-4),栗東,2023107412,01124,サンダースノー  Thunder Snow(愛)  ,キモンクイーン  ,クロフネ  ,-0.3773866217890158,1
8,5,9,ワンダーディーン,牡2,56.0,鮫島駿,高柳大,446(-4),栗東,2023101758,01157,ディーマジェスティ  ,ワンダーシエンプロ  ,ワンダーアキュート  ,-0.84587543435808,5
9,5,10,パイロマンサー,牡2,56.0,岩田望,吉村,512(+8),栗東,2023101134,01174,パイロ  Pyro(米)  ,セントリフュージ  ,Hard Spun  (米)  ,-1.7238665716648007,10
10,6,11,ダンツシタン,牡2,56.0,太宰,本田,532(+16),栗東,2023104848,01037,パイロ  Pyro(米)  ,マリスレーン  ,ストリートセンス  Street Sense(米)  ,-0.4714381438954994,2
11,6,12,リヒトミューレ,牡2,56.0,小沢,中村,500(+4),栗東,2023107295,01185,ポエティックフレア  Poetic Flare(愛)  ,ラシンティランテ  ,アグネスタキオン  ,-2.8775977266532378,14
12,7,13,セイントエルモズ,牡2,56.0,横山琉,小島,540(-6),美浦,2023101132,01192,サンダースノー  Thunder Snow(愛)  ,セイントヘレナ  ,ディープスカイ  ,-1.8334037661419162,12
13,7,14,チャーリー,牡2,56.0,北村友,国枝,514(+8),美浦,2023105351,01102,クリソベリル  ,ジャンナスキッキ  Gianna Schicchi(米)  ,War Front  ,-1.7813300964078445,11
14,8,15,サンダーヴィント,牡2,56.0,浜中,高木,448(-2),美浦,2023105013,01115,アドマイヤマーズ  ,ジェラスガール  Jealous Girl(米)  ,Petionville  ,-1.1809673181801514,7
15,8,16,シュガービスケッツ,牝2,55.0,松若,東田,438(+6),栗東,2023106028,01154,マインドユアビスケッツ  Mind Your Biscuits(米)  ,コマンドゥールキイ  ,フジキセキ  ,-1.5668057976091416,9
