,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,フューチャプライム,牝2,55.0,プーシャン,相沢,410(0),美浦,2023101478,05678,サートゥルナーリア  ,ハイタッチクイーン  ,キングヘイロー  ,-1.6198616134747883,13
1,1,2,モンペリエ,牝2,55.0,菊沢,土田,434(0),美浦,2023105956,01161,トーセンレーヴ  ,ベストインタウン  Best in Town(伯)  ,Put It Back  ,-1.8024118451126498,15
2,2,3,ウインモアナ,牝2,52.0,▲石神道,千葉,410(0),美浦,2023105867,01209,ブリックスアンドモルタル  Bricks and Mortar(米)  ,ウインマハロ  ,マツリダゴッホ  ,-1.1008787364712536,10
3,2,4,ニシノナスタチウム,牝2,55.0,内田博,武市,456(0),美浦,2023104698,00422,ダンカーク  Dunkirk(米)  ,セイウンピーチ  ,モーリス  ,-1.3266640502516345,12
4,3,5,ワイズファミリア,牝2,55.0,菅原明,本間,474(0),美浦,2023103550,01179,ブリックスアンドモルタル  Bricks and Mortar(米)  ,ペイドメルヴェイユ  ,ローエングリン  ,-0.8741561118709447,9
5,3,6,ワンワールド,牝2,55.0,戸崎圭,藤岡,436(0),栗東,2023103618,05386,マインドユアビスケッツ  Mind Your Biscuits(米)  ,ワントゥワン  ,ディープインパクト  ,-1.791545050557615,14
6,4,7,ベルサンローラン,牝2,55.0,団野,清水久,460(0),栗東,2023103153,01180,キタサンブラック  ,エレアノラデュース  Eleanora Duse(愛)  ,Azamour  (愛)  ,0.06441879624310645,4
7,4,8,モートンアイランド,牝2,55.0,ルメール,手塚久,430(0),美浦,2023107277,05339,モーリス  ,モシーン  Mosheen(豪)  ,Fastnet Rock  (豪)  ,0.6300585492803435,3
8,5,9,シヴィータス,牝2,55.0,横山和,大竹,450(0),美浦,2023101171,01140,タワーオブロンドン  ,メトロポール  ,ダイワメジャー  ,-1.1342207252208165,11
9,5,10,グレイシエーション,牝2,55.0,レーン,栗田,468(0),美浦,2023106991,05585,モーリス  ,グレイシア  ,ダイワメジャー  ,1.1293099175505008,2
10,6,11,アンジュリオ,牝2,55.0,吉田豊,高橋文,474(0),美浦,2023103145,00733,マクフィ  Makfi(英)  ,リオグランデ  ,ディープインパクト  ,-0.23174903396859903,5
11,6,12,ペリバジャ,牝2,55.0,横山武,和田郎,416(0),美浦,2023103459,01170,イスラボニータ  ,セクシーフェイス  ,エピファネイア  ,-0.44563059553802337,6
12,7,13,ライヴギムレット,牝2,52.0,▲上里,大和田,466(0),美浦,2023102320,01217,タニノフランケル  ,グッバイサマー  ,サマーバード  Summer Bird(米)  ,-0.6967125948533869,8
13,7,14,シェーロドラート,牝2,55.0,津村,加藤士,468(0),美浦,2023106485,01092,ベンバトル  Benbatl(英)  ,ルシェルドール  ,オルフェーヴル  ,-0.45466136556532993,7
14,8,15,オドラタス,牝2,55.0,丹内,林,422(0),美浦,2023103816,01091,サートゥルナーリア  ,ラテュロス  ,ディープインパクト  ,-2.5148310220992305,16
15,8,16,ペスキエーラ,牝2,55.0,Ｃデムーロ,須貝,464(0),栗東,2023107311,05473,ロードカナロア  ,リナーテ  ,ステイゴールド  ,1.526293757434639,1
