,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,クリノオリーブ,牝4,54.0,◇永島,谷,470(+2),栗東,2021102259,01187,ニューイヤーズデイ  ,クリノラホール  ,ダイワメジャー  ,2.4599156982068457,3
1,1,2,ズバットマサムネ,セ4,58.0,荻野琢,杉山佳,492(-2),栗東,2021105711,01112,キンシャサノキセキ  ,ビバリーヒルズ  ,スニッツェル  Snitzel(豪)  ,-0.7686560438209422,7
2,2,3,ロードトレゾール,牡4,58.0,和田竜,清水久,538(-2),栗東,2021100144,01018,ロードカナロア  ,キープセイク  ,Sea The Stars  Sea the Stars(愛)  ,-1.2834986815950589,9
3,2,4,パールフロント,牝3,55.0,川又,寺島,534(-6),栗東,2022102427,01166,デクラレーションオブウォー  ,マーキークラブ  ,クロフネ  ,-0.229715752804771,6
4,3,5,ユウトザレン,牡3,57.0,岩田望,千田,486(-6),栗東,2022101016,01174,ゴールドドリーム  ,ジュエルド  ,ストーミングホーム  Storming Home(英)  ,-4.366360901254638,16
5,3,6,ゲッティヴィラ,牡3,56.0,☆吉村,小栗,452(+8),栗東,2022110151,01216,Frosted  (米)  ,Miss Malibu  ,Into Mischief  ,-1.0130724727423508,8
6,4,7,グラスブランシュ,牝4,56.0,小沢,松山,460(-8),美浦,2021103588,01185,エピカリス  ,グラスルノン  ,フレンチデピュティ  French Deputy(米)  ,-4.0805044519342,15
7,4,8,タミゼ,牝4,53.0,▲和田陽,平田,472(-16),栗東,2021100650,01223,リオンディーズ  ,フレンチトースト  ,フレンチデピュティ  French Deputy(米)  ,0.2648405170415817,4
8,5,9,クーデール,牝3,53.0,△鷲頭,坂口,452(+20),栗東,2022100648,01202,ロードカナロア  ,フラーティングアウェイ  Flirting Away(米)  ,Distorted Humor  (米)  ,-2.6064003083957337,12
9,5,10,シンエン,牡6,58.0,田口,松下,504(+6),栗東,2019105359,01208,ドレフォン  Drefong(米)  ,ビキニブロンド  ,キングカメハメハ  ,-1.5855762148078394,11
10,6,11,エンプレスペイ,牝5,56.0,国分優,小栗,470(+2),栗東,2020103779,01125,ドレフォン  Drefong(米)  ,ストラスペイ  ,シンボリクリスエス  ,-2.997794021420252,14
11,6,12,オースミメッシーナ,牝6,56.0,松若,宮本,466(-4),栗東,2019105860,01154,シニスターミニスター  Sinister Minister(米)  ,ナリタジューン  ,フジキセキ  ,0.07201746603143593,5
12,7,13,ニホンピロトッティ,牝4,56.0,菱田,緒方,416(+10),栗東,2021104210,01144,ディスクリートキャット  Discreet Cat(米)  ,ニホンピロディール  ,サイレントディール  ,-1.2971399076018342,10
13,7,14,アスタールフナ,牝3,53.0,△柴田裕,中竹,450(-2),栗東,2022101557,01212,ジョーカプチーノ  ,アスターヒューモア  ,More Than Ready  ,-2.670060062980848,13
14,8,15,セントールビースト,牡3,54.0,▲田山,羽月,430(-6),栗東,2022100371,01220,シニスターミニスター  Sinister Minister(米)  ,カフェアリアドネ  ,スペシャルウィーク  ,2.8835500893513513,2
15,8,16,ストリンジェンド,牡5,58.0,亀田,加藤公,480(-2),栗東,2020102702,01176,キンシャサノキセキ  ,フォルテピアノ  ,フレンチデピュティ  French Deputy(米)  ,3.619703445401416,1
