,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,オーシャンステラ,牝2,55.0,丹内,菊沢,420(0),美浦,2023107206,01091,ゴールドシップ  ,プリティカリーナ  Pretty Carina(米)  ,Seeking the Gold  ,0.146109663529141,5
1,2,2,ウインドオブヘヴン,牡2,56.0,横山武,戸田,468(0),美浦,2023100734,01170,ロードカナロア  ,キストゥヘヴン  ,アドマイヤベガ  ,-0.29810477783190803,7
2,3,3,ニシノカルラ,牡2,56.0,大野,和田勇,442(+2),美浦,2023106656,01096,ヴァンゴッホ  ,ニシノカグラ  ,エピファネイア  ,-1.1541477275862082,9
3,4,4,マイネルメテオーラ,牡2,53.0,▲石神道,小笠,522(-2),美浦,2023106448,01209,ベンバトル  Benbatl(英)  ,ステラドーロ  ,オルフェーヴル  ,-1.2644662713366785,10
4,5,5,ストロボエッジ,牡2,56.0,岩部,萱野,444(0),美浦,2023103270,00726,ファインニードル  ,マジックビクトリア  ,オペラハウス  Opera House(英)  ,-2.131734877812393,12
5,5,6,ツキノマバタキ,牝2,55.0,石橋脩,牧,436(+2),美浦,2023103569,01077,エイシンフラッシュ  ,ムーンビード  ,American Pharoah  (米)  ,0.6397636272711097,4
6,6,7,サザンテイオー,牡2,56.0,戸崎圭,根本,444(+8),美浦,2023102439,05386,シルバーステート  ,ロンス  ,スウェプトオーヴァーボード  Swept Overboard(米)  ,1.7647892341653937,1
7,6,8,ジェイドテソーロ,牝2,55.0,木幡巧,千葉,428(-2),美浦,2023106741,01162,サンダースノー  Thunder Snow(愛)  ,シカゴテソーロ  ,Maclean's Music  ,0.03462336228582575,6
8,7,9,グランマエストロ,牡2,56.0,ルメール,木村,500(-2),美浦,2023106986,05339,エピファネイア  ,グランアレグリア  ,ディープインパクト  ,1.313466587784734,2
9,7,10,グランセレスト,牡2,56.0,三浦,竹内,518(-2),美浦,2023100953,01122,モーリス  ,ハンティングシーズン  Hunting Season(米)  ,Pioneerof the Nile  ,1.0606370516488308,3
10,8,11,マリノリュミエール,牝2,55.0,黛,村田,452(-6),美浦,2023100794,01109,ノーブルミッション  Noble Mission(英)  ,クラウンイヴ  ,ブラックタイド  ,-1.4482514485449611,11
11,8,12,シュガームーン,牝2,55.0,菊沢,的場,406(-6),美浦,2023100031,01161,エポカドーロ  ,ムーンスピーク  ,アドマイヤムーン  ,-0.7738062039280533,8
