,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ジルバーン,牡6,58.0,池添,緒方,436(-6),栗東,2019104761,01032,ハーツクライ  ,シルヴァーカップ  Silver Cup(愛)  ,Almutawakel  ,-0.9077341858686057,7
1,2,2,アンパドゥ,牡4,58.0,ルメール,木村,506(+4),美浦,2021110030,05339,Iffraaj  ,Latharna Skies  ,Dubawi  ,1.239546287344534,2
2,3,3,ワンモアスマイル,牡3,57.0,レーン,藤岡,452(-2),栗東,2022105590,05585,ブリックスアンドモルタル  Bricks and Mortar(米)  ,ワントゥワン  ,ディープインパクト  ,-0.9003440710123948,6
3,4,4,マテンロウバローズ,牡3,57.0,横山典,昆,480(-8),栗東,2022107042,00660,ロジャーバローズ  ,パルテノン  ,キングカメハメハ  ,-1.0770321295133864,9
4,5,5,コリカンチャ,セ3,57.0,Ｃデムーロ,斉藤崇,482(-2),栗東,2022104623,05473,ブリックスアンドモルタル  Bricks and Mortar(米)  ,アロマティコ  ,キングカメハメハ  ,-0.8008658502905843,5
5,6,6,ヒロノゴウカイ,牡6,58.0,菅原隆,蛯名利,502(+6),美浦,2019106700,01129,ダノンレジェンド  ,ハルダル  ,ゴールドアリュール  ,-4.0290099159300174,10
6,7,7,ストレイトトーカー,牡3,57.0,大野,岩戸,474(0),美浦,2022101669,01096,ファインニードル  ,トークショウ  Talk Show(英)  ,ディクタット  Diktat(英)  ,-0.9599898408371872,8
7,7,8,エンペラーズソード,セ3,57.0,菅原明,高木,496(0),美浦,2022106691,01179,ドレフォン  Drefong(米)  ,ルミナスソード  ,Candy Ride  ,-0.16963455821914933,3
8,8,9,アルゲンテウス,セ6,58.0,武豊,小島,468(+6),美浦,2019105497,00666,シルバーステート  ,ラダームブランシェ  ,チチカステナンゴ  Chichicastenango(仏)  ,-0.5927310234410721,4
9,8,10,ツルマウカタチ,牡4,58.0,嶋田,手塚久,470(-2),美浦,2021102106,01134,ヤングマンパワー  ,ハイタッチクイーン  ,キングヘイロー  ,1.5003469786808383,1
