,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ファーザーアウェイ,牡2,56.0,三浦,尾関,468(-6),美浦,2023104371,01122,エピファネイア  ,アフランシール  ,ハーツクライ  ,-2.311227028856286,10
1,2,2,ユイアンゴロー,牡2,56.0,原田和,栗田,484(+4),美浦,2023103144,01143,サトノダイヤモンド  ,パーフェクトワン  ,ノヴェリスト  Novellist(愛)  ,0.396922288365154,4
2,3,3,マイネルディザイア,牡2,56.0,丹内,西園正,432(-2),栗東,2023106476,01091,イスラボニータ  ,マイネエスポワール  ,アグネスデジタル  ,0.6811412911508893,3
3,4,4,モリインビクタス,牡2,56.0,小林脩,伊藤伸,484(+4),美浦,2023106582,01183,ストーミーシー  ,イオ  ,タイキシャトル  ,-1.9864473871281882,8
4,5,5,ルンベーラ,牝2,55.0,吉田隼,菊川,460(+2),美浦,2023102403,01095,ミッキーグローリー  ,パリージョ  ,タイキシャトル  ,-1.9979497250418068,9
5,6,6,タッセルノット,牝2,55.0,ルメール,林,472(+10),美浦,2023107121,05339,キズナ  ,ディアンドル  ,ルーラーシップ  ,-0.5274130632428926,5
6,7,7,カイトアザリー,牝2,52.0,▲石神道,和田雄,408(-6),美浦,2023102029,01209,エイシンフラッシュ  ,ジャスミンシャワー  ,ケープブランコ  Cape Blanco(英)  ,0.8059939397274875,2
7,7,8,マイネルアルゴー,牡2,56.0,木幡初,清水英,434(-2),美浦,2023106462,01153,スクリーンヒーロー  ,バトーブラン  ,ゴールドシップ  ,0.8215718563719955,1
8,8,9,トーアシチフクジン,牡2,56.0,江田照,村田,460(+2),美浦,2023103845,00689,ニューイヤーズデイ  ,アークロイヤル  ,ハービンジャー  Harbinger(英)  ,-1.5173828310407669,7
9,8,10,イデアジュアンイハ,牝2,55.0,石橋脩,小野,432(0),美浦,2023102157,01077,ハービンジャー  Harbinger(英)  ,マスイデア  ,リンカーン  ,-1.2174425342610395,6
