,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ユイノコキュウ,牡4,56.0,◇今村,竹内,484(+4),美浦,2021106583,01193,マジェスティックウォリアー Majestic Warrior(米),ベッキー,ブラックタイド,-2.075358476306743,10
1,2,2,ウヌボレヤサン,セ4,55.0,▲和田陽,本間,420(-10),美浦,2021104052,01223,ダノンレジェンド,サクラヴァニータ,サクラローレル,-1.3509824499372762,2
2,2,3,サンライズシア,牡4,58.0,高杉,石坂,508(-4),栗東,2021103320,01213,シャンハイボビー Shanghai Bobby(米),ラブリーアリュール,ゴールドアリュール,-2.8492376310177394,15
3,3,4,ケープウィッカム,牝4,56.0,丸山,中舘,458(-2),美浦,2021105896,01127,ドレフォン Drefong(米),レーヴルシード,ディープインパクト,-1.8747763471810732,7
4,3,5,コトブキヘスペラス,牡5,58.0,江田照,金成,468(-2),美浦,2020100209,00689,ハーツクライ,エーシンベロシティ,Lemon Drop Kid,-2.3957353022864263,12
5,4,6,ウインイメル,牡4,58.0,黛,深山,484(-6),美浦,2021106213,01109,サンダースノー Thunder Snow(愛),コスモネモシン,ゼンノロブロイ,-2.553395574791995,14
6,4,7,グレイスフルマーチ,牡3,56.0,松若,中村,464(+20),栗東,2022101044,01154,ヘニーヒューズ Henny Hughes(米),メイグレイス,ネオユニヴァース,-2.4439362961714157,13
7,5,8,ニシノジェダイ,牡3,54.0,◇永島,宮本,468(+8),栗東,2022106998,01187,ゴールドドリーム,スターペスユウコ,バトルライン,-2.3740986154107677,11
8,5,9,フリッパー,牡5,58.0,菊沢,戸田,498(+2),美浦,2020100078,01161,ドレフォン Drefong(米),ピアノボレロ,ダンスインザダーク,-2.065572135699503,9
9,6,10,リンゲルブルーメ,牝3,54.0,亀田,佐藤悠,492(+8),栗東,2022105011,01176,ドレフォン Drefong(米),ブルーメンブラット,アドマイヤベガ,-1.9286799566878288,8
10,6,11,メイショウオグマ,セ6,58.0,国分恭,安達,496(+4),栗東,2019104261,01124,ホッコータルマエ,メイショウワゴコロ,マンハッタンカフェ,-1.8525845667871856,5
11,7,12,モレポブラーノ,牡3,56.0,石川裕紀人,庄野,554(-2),栗東,2022105443,01150,マインドユアビスケッツ Mind Your Biscuits(米),ハラペーニョペパー,ゼンノロブロイ,-1.1850968168742768,1
12,7,13,ショウナンサエッタ,牡3,55.0,☆松本,渡辺,520(-6),栗東,2022101047,01191,オルフェーヴル,ショウナンマオ,ダイワメジャー,-1.767936919328599,4
13,8,14,ユウェンタース,牝3,54.0,荻野極,宮,476(-10),栗東,2022103515,01160,マインドユアビスケッツ Mind Your Biscuits(米),シグルーン,アイルハヴアナザー I'll Have Another(米),-1.354680128719039,3
14,8,15,レーヴドレフォン,牝4,53.0,▲古川奈,矢作,478(-8),栗東,2021105895,01190,ドレフォン Drefong(米),レーヴドリーブ,オルフェーヴル,-1.861103338797055,6
