,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ヤクジョ,牡2,56.0,柴田大,松永康,456(-4),美浦,2023102802,01009,リアルスティール,チビラーサン,ケープブランコ  Cape Blanco(英),0.575583874116391,2
1,1,2,ミナヅキ,牡2,56.0,横山武,清水英,456(+2),美浦,2023105449,01170,ガルボ,アドリアーネ,アグネスデジタル,-2.8965712195006255,18
2,2,3,ホノボノ,牡2,53.0,▲遠藤,尾形,456(+6),美浦,2023100581,01218,ダノンプレミアム,ホオポノポノ,タニノギムレット,-1.7259934583710355,12
3,2,4,レイヒストリコ,牡2,56.0,マーカンド,黒岩,498(0),美浦,2023107163,05626,レイデオロ,ヒストリックレディ,ネオユニヴァース,-2.0537795190076826,15
4,3,5,アマビエ,牝2,55.0,内田博,南田,410(+4),美浦,2023103060,00422,ビーチパトロール  Beach Patrol(米),アルコセニョーラ,ステイゴールド,-0.37370418770660974,5
5,3,6,フキョウワオン,牡2,56.0,石橋脩,勢司,460(-2),美浦,2023103971,01077,リアルスティール,ステイホーム,ストロングリターン,1.0818758677229612,1
6,4,7,カンティーナ,牝2,55.0,松岡,堀内,456(+4),美浦,2023104576,01085,シルバーステート,シーサイドチャペル,シンボリクリスエス,-0.2287429552696594,4
7,4,8,ランズダウンロード,牡2,56.0,プーシャン,木村,474(+4),美浦,2023107039,05678,コントレイル,シユーマ  Siyouma(愛),Medicean,-1.6376891926664852,10
8,5,9,ビッグヒーロー,牡2,56.0,団野,福永,482(+6),栗東,2023106188,01180,コントレイル,アンナペレンナ,Tale of Ekati,0.08223115274942014,3
9,5,10,モリインビクタス,牡2,56.0,小林脩,伊藤伸,482(-2),美浦,2023106582,01183,ストーミーシー,イオ,タイキシャトル,-2.14182699007942,16
10,6,11,スターオブブライト,牡2,56.0,藤懸,奥平,424(0),美浦,2023102360,01138,ウインブライト,アンジュマリッシュ,ノヴェリスト Novellist(愛),-1.639018989969134,11
11,6,12,ファストフォワード,牝2,55.0,小崎,小林,512(-10),栗東,2023106362,01152,ハービンジャー  Harbinger(英),ゴーノニゴー  Go Noni Go(米),Get Stormy,-1.1231308473329045,8
12,7,13,マイネルメテオーラ,牡2,56.0,原田和,小笠,526(+4),美浦,2023106448,01143,ベンバトル  Benbatl(英),ステラドーロ,オルフェーヴル,-1.7642270875352246,14
13,7,14,アルケミラモリス,牝2,55.0,吉田豊,粕谷,468(+6),美浦,2023102074,00733,ロジャーバローズ,フィールマイハート,マリエンバード  Marienbard(愛),-0.9252893026890349,7
14,7,15,エルアン,牡2,56.0,佐々木,浅利,446(0),美浦,2023100787,01197,アドマイヤマーズ,グレイスアン,ディープブリランテ,-2.480710992228357,17
15,8,16,コスモエーヴィヒ,牝2,55.0,杉原,伊藤大,452(+2),美浦,2023106481,01135,ゴールドシップ,ミルルーテウス,アグネスタキオン,-1.3670298667910488,9
16,8,17,メープルタフィー,牝2,54.0,☆西塚,佐藤吉,412(0),美浦,2023104164,01200,サトノジェネシス,ハートヴァイン,スピードワールド,-0.7553059147232771,6
17,8,18,ナックホワイト,牝2,55.0,木幡巧,杉浦,480(-6),美浦,2023103885,01162,ブリックスアンドモルタル  Bricks and Mortar(米),イタリアンホワイト,ステイゴールド,-1.7408577514849435,13
