,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アレグランサ,牡3,57.0,大野,栗田,美浦,2022105806,01096,イスラボニータ ,ストライキングアイ ,Smart Strike (加) ,-0.09898394453943371,2
1,1,2,ラッフルズドリーム,牝3,52.0,▲舟山,宮田,美浦,2022104737,01221,エピファネイア ,キングスローズ King's Rose(新) ,Redoute's Choice ,-1.4884272470689068,8
2,2,3,トウショウクラウド,牡3,57.0,菊沢,萱野,美浦,2022104194,01161,ゴールドシップ ,シアトルトウショウ ,シンボリクリスエス ,-3.1870788744561986,11
3,2,4,マイネルボス,牡3,57.0,石橋脩,伊藤大,美浦,2022106770,01077,ダノンバラード ,オーサムボス Awesome Boss(米) ,Street Boss ,-1.7679910675478197,9
4,3,5,ミリアドタレント,牝3,55.0,北村友,嘉藤,美浦,2022110004,01102,Sottsass (仏) ,ミノレット ,Smart Strike (加) ,-2.5420970987297427,10
5,3,6,イルヴィゴーレ,牡3,57.0,武藤,田中博,美浦,2022102318,01169,スワーヴリチャード ,ピエスドール ,ステイゴールド ,-1.1491681469863764,7
6,4,7,クラシカルカイザー,牡3,57.0,戸崎圭,稲垣,美浦,2022100860,05386,リアルスティール ,クラシカルレディ ,キングズベスト King's Best(米) ,-1.0818506273444304,6
7,4,8,メルヘンライズ,牝3,54.0,☆横山琉,辻,美浦,2022104441,01192,シルバーステート ,アドマイヤジョイ ,ルーラーシップ ,-4.270318046688874,16
8,5,9,ヴォルヴァ,牝3,52.0,▲石神道,尾形,美浦,2022104324,01209,シルバーステート ,ミスミーチャン ,ファスリエフ Fasliyev(米) ,0.36968366924589685,1
9,5,10,キーチファイター,牡3,57.0,団野,斉藤崇,栗東,2022103748,01180,ブリックスアンドモルタル Bricks and Mortar(米) ,シンシアズブレス ,ダイワメジャー ,-3.1898915663329914,12
10,6,11,スティーヴバローズ,牡3,57.0,佐々木,上原佑,美浦,2022104201,01197,ロジャーバローズ ,ハッピーヴァリュー ,ゼンノロブロイ ,-0.34968409656713234,4
11,6,12,サンカシグレ,牡3,57.0,丹内,粕谷,美浦,2022106830,01091,ウインブライト ,マイネカトレア ,アグネスタキオン ,-0.2294903396346994,3
12,7,13,サトノアルタイル,牡3,57.0,小沢,斎藤誠,美浦,2022103807,01185,サトノダイヤモンド ,オーバービュー Overview(英) ,Frankel ,-3.434541881366376,14
13,7,14,ハードロックスター,牡3,57.0,荻野極,鹿戸,美浦,2022103590,01160,エピファネイア ,ロッカフラベイビー ,キングカメハメハ ,-3.403503510281678,13
14,8,15,ベリーズブルー,牝3,53.0,△長浜,鈴木慎,美浦,2022100848,01214,フィエールマン ,ストロベリーズ ,コマンズ Commands(豪) ,-3.5540067672203763,15
15,8,16,ホウオウヌーヴォー,牝3,55.0,丸山,田島,美浦,2022103531,01127,サトノダイヤモンド ,テルヌーヴ ,Henrythenavigator (米) ,-0.8392748010883229,5
