,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ライヴスプーン,牝3,51.0,★小林美,尾形,美浦,2022104264,01206,カリフォルニアクローム California Chrome(米) ,クイックモーション ,ディープインパクト ,-1.9710391068159212,12
1,1,2,ハクサンテュポン,牡3,54.0,▲石田,新開,美浦,2022100332,01203,シルポート ,トリプルハート ,ネオユニヴァース ,-2.4569450915525626,13
2,2,3,ミクニインスパイア,牡3,57.0,岩田望,林,美浦,2022106120,01174,アドマイヤマーズ ,シルクヴィーナス ,ティンバーカントリー Timber Country(米) ,-1.0403167643016678,7
3,2,4,ハツヒノデ,牝3,53.0,◇今村,笹田,栗東,2022102610,01193,ニューイヤーズデイ ,スーサンゴー ,ジャングルポケット ,-2.5668922193287433,14
4,3,5,ブルーユンチェリー,牝3,55.0,小崎,加藤征,美浦,2022103011,01152,フィエールマン ,エキドナ ,スタチューオブリバティ Statue of Liberty(米) ,-2.830202413645452,16
5,3,6,プレスジャンケット,牝3,55.0,角田和,渡辺,栗東,2022104995,01186,ドゥラメンテ ,フォトコール Photo Call(愛) ,Galileo (愛) ,-0.24126745164062907,4
6,4,7,シャンクス,牡3,57.0,黛,森一,美浦,2022106950,01109,レッドベルジュール ,リヴィアローズ ,Galileo (愛) ,1.5891493179690201,1
7,4,8,フェイトライン,牡3,57.0,団野,斉藤崇,栗東,2022104992,01180,サトノアラジン ,フェイトカラー ,サクラバクシンオー ,-1.6139394079590386,11
8,5,9,フルオブエナジー,セ3,57.0,亀田,佐藤悠,栗東,2022100267,01176,スワーヴリチャード ,アモローサ ,スクリーンヒーロー ,-0.5512413752905413,5
9,5,10,オビドス,牡3,54.0,▲石神道,高橋文,美浦,2022100073,01209,アニマルキングダム Animal Kingdom(米) ,エキスカベイター ,サクラバクシンオー ,-1.2263976748079135,9
10,6,11,マイネルアレス,牡3,57.0,丹内,相沢,美浦,2022106817,01091,スクリーンヒーロー ,リープフラウミルヒ ,ステイゴールド ,-1.0716614855371738,8
11,6,12,デルマサターン,牡3,57.0,菊沢,菊沢,美浦,2022101966,01161,イスラボニータ ,デルマサリーチャン ,ホワイトマズル White Muzzle(英) ,-2.713399914026589,15
12,7,13,ジャンプオーバー,セ3,54.0,▲柴田裕,藤岡,栗東,2022105401,01212,ロードカナロア ,ダンサーデスティネイション Dancer Destination(英) ,Dubai Destination ,-0.6166594823795989,6
13,7,14,ブドワールドール,牝3,55.0,戸崎圭,西田,美浦,2022105843,05386,オルフェーヴル ,プペフラッシュ ,Elusive Quality ,-0.233134662378437,3
14,8,15,ガーンディーヴァ,牝3,53.0,△長浜,柄崎,美浦,2022106787,01214,ゴールドシップ ,ナーゲルリング ,レッドスパーダ ,-1.4673892855280202,10
15,8,16,マイネルアズーロ,牡3,54.0,▲舟山,鹿戸,美浦,2022100274,01221,ダノンバラード ,ショウナンアオバ ,キングカメハメハ ,-0.07655651408011103,2
