,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,キャニオンデシェイ,牡3,57.0,坂井,友道,栗東,2022104752,01163,ラブリーデイ ,クロウキャニオン ,フレンチデピュティ French Deputy(米) ,-2.9998767248738276,12
1,2,2,スリアント,牝3,55.0,泉谷,杉山晴,栗東,2022104091,01182,ダイワメジャー ,サクラスリール ,ファンタスティックライト Fantastic Light(米) ,-3.7826692846732604,14
2,2,3,ワイドクリーガー,牡3,57.0,松山,奥村豊,栗東,2022105611,01126,サトノクラウン ,ピュアアモーレ ,マツリダゴッホ ,2.3082352045791583,1
3,3,4,カコウガン,牡3,54.0,▲森田,寺島,栗東,2022102322,01222,アメリカンペイトリオット ,サンクチュアリ ,アグネスタキオン ,1.3916013992956868,3
4,3,5,ノーブルグレイド,牝3,55.0,高倉,宮本,栗東,2022101546,01130,エピファネイア ,エルミラドール ,ジャングルポケット ,1.1561799708798097,4
5,4,6,ロールザボーンズ,牝3,55.0,国分恭,牧浦,栗東,2022105513,01124,ゴールドシップ ,ボーンスキルフル ,ショウナンカンプ ,-0.30222306318614395,7
6,4,7,ビリオネアボーイ,牡3,54.0,▲田山,新谷,栗東,2022110094,01220,American Pharoah (米) ,ザワールドウィノウ ,Speightstown (米) ,0.1379695320965202,6
7,5,8,シルクディヴェール,牝3,54.0,☆吉村,杉山晴,栗東,2022105862,01216,フィエールマン ,ルシルク Le Cirque(米) ,Dynaformer ,-1.1699331728898392,10
8,5,9,リラゲイル,牡3,57.0,鮫島駿,須貝,栗東,2022103518,01157,ブリックスアンドモルタル Bricks and Mortar(米) ,シルヴァーコード ,スウェプトオーヴァーボード Swept Overboard(米) ,-0.7765781176098936,8
9,6,10,サトノベリル,牝3,55.0,川田,吉岡,栗東,2022105961,01088,サトノクラウン ,サトノルーリー ,ディープインパクト ,-3.7378528170012895,13
10,6,11,ニュークレド,牡3,56.0,☆高杉,石坂,栗東,2022101601,01213,ブリックスアンドモルタル Bricks and Mortar(米) ,トーホウアルテミス ,ハーツクライ ,1.4716570502280455,2
11,7,12,ゼットヒーロ,牝3,55.0,和田竜,吉田,栗東,2022100687,01018,カリフォルニアクローム California Chrome(米) ,ソロデビュー ,シンボリクリスエス ,-1.1416525036227374,9
12,7,13,ストンプ,牝3,55.0,シュタルケ,清水久,栗東,2022104776,05115,ドゥラメンテ ,コンドコマンド Condo Commando(米) ,Tiz Wonderful ,-4.33190980312658,15
13,8,14,エイシンマイア,牝3,55.0,川又,吉村,栗東,2022100575,01166,ルーラーシップ ,マーゼリン Marzelline(愛) ,Barathea ,-2.569290305672551,11
14,8,15,ワールドキッス,牡3,57.0,浜中,河嶋,栗東,2022104382,01115,ワールドエース ,アンジェラスキッス ,Gone West ,0.7228287874201575,5
