,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ドゥラルーナ,牝3,55.0,和田竜,清水久,栗東,2022101725,01018,ドゥラメンテ ,エリザベスムーン ,ダンスインザダーク ,-4.225735740384084,15
1,1,2,ベルジャッド,牝3,55.0,松若,高柳大,栗東,2022101487,01154,ブリックスアンドモルタル Bricks and Mortar(米) ,デルマヒスイ ,エイシンフラッシュ ,-4.094063151329325,14
2,2,3,オールザレイジ,牝3,55.0,松山,寺島,栗東,2022104713,01126,エピファネイア ,オールポッシブル ,ダイワメジャー ,0.12026790894146472,2
3,2,4,カナメイシ,牝3,55.0,高倉,北出,栗東,2022101613,01130,モズアスコット ,クラウンドジャック ,ヴィクトワールピサ ,-1.3951886744588438,8
4,3,5,グルーヴィデザイン,牝3,55.0,池添,小林,栗東,2022105306,01032,ルーラーシップ ,クールデザイン ,ディープインパクト ,-1.023063483220635,7
5,3,6,ナムラエン,牝3,54.0,☆吉村,長谷川,栗東,2022102898,01216,リアルスティール ,ナムラアン ,エンパイアメーカー Empire Maker(米) ,-1.5440318509698807,9
6,4,7,スマートミストラル,牝3,55.0,川田,大久保,栗東,2022104864,01088,エピファネイア ,スマートレイアー ,ディープインパクト ,1.811807577015409,1
7,4,8,アトラーレ,牝3,52.0,▲鷲頭,中村,栗東,2022109094,01202,リアルスティール ,ピクチャーポーズ ,ロードカナロア ,-0.7977241888525799,4
8,5,9,トウカイリュタン,牝3,55.0,酒井,北出,栗東,2022100850,01034,モズアスコット ,トウカイレーヌ ,ディープインパクト ,-0.9291482024718951,5
9,5,10,エイカイソフィア,牝3,55.0,川須,梅田,栗東,2022102345,01128,ミッキーアイル ,ジョーダンエース ,エイシンフラッシュ ,-1.7271750119503309,10
10,6,11,モアサナイト,牝3,55.0,鮫島駿,小林,栗東,2022105568,01157,レイデオロ ,レッドアゲート ,マンハッタンカフェ ,-0.5297271643769335,3
11,6,12,フロレンテム,牝3,55.0,浜中,田中克,栗東,2022100493,01115,サートゥルナーリア ,ロージーローズ ,シンボリクリスエス ,-2.7097619843379306,13
12,7,13,スリーセンス,牝3,55.0,幸,中竹,栗東,2022102980,00732,ドゥラメンテ ,スリーランディア ,ストリートセンス Street Sense(米) ,-6.556276958078696,17
13,7,14,フライバイビーナス,牝3,55.0,坂井,茶木,栗東,2022105355,01163,エピファネイア ,シルヴァーグレイス ,ハーツクライ ,-6.1961201559648735,16
14,8,15,ウフルピーク,牝3,54.0,☆高杉,藤岡,栗東,2022104621,01213,ロードカナロア ,アルーシャ ,ディープインパクト ,-1.7291081919497582,11
15,8,16,パールペンダント,牝3,55.0,シュタルケ,吉村,栗東,2022103879,05115,ルーラーシップ ,ピンクガーベラ ,ディープインパクト ,-0.9515408738666692,6
16,8,17,エマダイヤモンド,牝3,55.0,田口,矢作,栗東,2022101063,01208,サトノダイヤモンド ,シナスタジア ,Gone West ,-2.119575242292752,12
