,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ヤブサメ,牡5,57.0,高杉,石橋,496(+4),栗東,2021103116,01213,ファインニードル,ステラーホープ,グラスワンダー,2.2191381189308004,1
1,1,2,メイショウシンタケ,牡8,55.0,鮫島駿,千田,492(+8),栗東,2018106318,01157,ワールドエース,アドマイヤビアン,アドマイヤコジーン,-3.9877460071867232,16
2,2,3,カルチャーデイ,牝5,55.0,酒井,四位,446(+10),栗東,2021104556,01034,ファインニードル,ラルティスタ,マイネルラヴ,-2.2307856417250322,6
3,2,4,ソウテン,牡7,56.0,Ｍデムーロ,斉藤崇,534(-12),栗東,2019105459,05212,ロードカナロア,ミスドバウィ,Dubawi,-2.5551020940653255,9
4,3,5,タガノエルピーダ,牝5,54.0,団野,斉藤崇,480(-6),栗東,2021106550,01180,キズナ,タガノレヴェントン,キングカメハメハ,0.14183812319795078,2
5,3,6,ムイ,牝4,53.0,川又,笹田,468(+2),栗東,2022102408,01166,ミッキーアイル,スウィートラヴァー,ルーラーシップ,-2.999743952332914,11
6,4,7,スリールミニョン,牝4,53.0,永島,高橋康,460(+2),栗東,2022105755,01187,ミスターメロディ,ルミノハレブタイ,クロフネ,-3.2289416312369816,12
7,4,8,アルテヴェローチェ,牡4,57.0,田山,須貝,452(-2),栗東,2022104751,01220,モーリス,クルミネイト,ディープインパクト,-3.298496079583914,14
8,5,9,ビーアストニッシド,牡7,55.0,西村太,堀内,478(+4),美浦,2019101348,01131,アメリカンペイトリオット,マオリオ,ネオユニヴァース,-4.5415257245393486,17
9,5,10,シンフォーエバー,牡4,56.0,松若,森秀,510(-2),栗東,2022110114,01154,Complexity,Praising,Pulpit,-3.5450086400590024,15
10,6,11,アサカラキング,牡6,57.5,斎藤,斎藤誠,536(+6),美浦,2020105154,01178,キズナ,アサカラヴァーズ,キングヘイロー,-1.0342219540707773,3
11,6,12,ヨシノイースター,牡8,58.0,田辺,中尾,496(+4),栗東,2018106055,01075,ルーラーシップ,アースプレイ,ゼンノロブロイ,-2.544347401740227,8
12,7,13,シュタールヴィント,牡6,55.0,西塚,矢作,446(-6),栗東,2020103061,01200,ロードカナロア,マルセリーナ,ディープインパクト,-1.2535834532759236,4
13,7,14,グレイイングリーン,牡8,57.0,吉村,池江,506(+10),栗東,2018105454,01216,ディープインパクト,リトルゲルダ,Closing Argument,-2.986035759577996,10
14,8,15,レイベリング,牡6,57.5,国分恭,鹿戸,486(0),美浦,2020110155,01124,Frankel,Noyelles,Docksider,-3.2848560310841664,13
15,8,16,アスクワンタイム,牡5,56.0,川須,梅田,458(+2),栗東,2021102315,01128,ロードカナロア,ディープインアスク,ディープインパクト,-2.5437593020706943,7
16,8,17,エコロブルーム,牡5,57.5,菱田,加藤征,472(+6),美浦,2021105565,01144,ダイワメジャー,シュガーショック,Candy Ride,-1.6269335312639333,5
