,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4
0,1,1,ライツフォル,牡6,60.0,難波,高橋忠,500(+2),栗東,2020103398,01066,ミッキーアイル,シャルマント,エンパイアメーカー
1,2,2,グラニットピーク,セ6,57.0,▲坂口,田島,502(-10),美浦,2020103507,01211,ダイワメジャー,トレジャーステイト,Oasis Dream
2,3,3,テイエムエメラルド,牝8,58.0,黒岩,小椋,462(0),栗東,2018102822,01072,ロードカナロア,ヒミノダンス,ダンスインザダーク
3,4,4,オオキニ,セ7,60.0,森一,鈴木孝,468(+10),栗東,2019100675,01139,アドマイヤムーン,ポポチャン,トウカイテイオー
4,5,5,タマモエース,牡7,57.0,▲水沼,宮地,482(-2),栗東,2019104010,01201,ワールドエース,ミサトサウス,サウスヴィグラス
5,6,6,シャンデルナゴル,牡6,60.0,中村,石坂,516(+16),栗東,2020103193,01101,サトノダイヤモンド,アガルタ,キングカメハメハ
6,7,7,ネイチャーシップ,牡8,60.0,大江圭,畠山,504(0),美浦,2018102917,01120,ゴールドシップ,アルデグロリア,アルデバラン
7,8,8,ロードリベラシオン,牡4,60.0,五十嵐,尾形,510(0),美浦,2022102821,01069,ダノンバラード,レディシアトル,エンパイアメーカー
8,8,9,タイセイジャスパー,セ7,60.0,上野,伊藤圭,494(-2),美浦,2019100135,01087,ヘニーヒューズ,プラセンティア,トワイニング
