,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,マクノス,牝3,55.0,田口,鈴木孝,422(0),栗東,2023102252,1208,マクフィ,オルノス,ゴールドアリュール,-1.0602644189007258,15,-0.0374202979434237,4,,6,50.6,52.2,50.9,5
1,1,2,フローマジック,牝3,55.0,岩田望,辻野,466(+6),栗東,2023105252,1174,リアルスティール,メジャーマジック,ダイワメジャー,0.1785618425947199,9,-0.0068367973088778,2,,1,57.2,81.0,80.0,1
2,2,3,アティラン,牝3,55.0,小崎,寺島,464(+6),栗東,2023105641,1152,ヴァンゴッホ,ジーニアル,キングカメハメハ,-0.6856564680223743,13,-0.0281721710191818,16,,12,44.3,42.6,41.9,16
3,2,4,ファーヴニル,牝3,52.0,▲森田,千田,434(+2),栗東,2023101691,1222,ディスクリートキャット,ケンブリッジアロー,ブラックタイド,0.4152669306886106,6,-0.0009931447831549,15,,13,44.3,42.1,41.9,14
4,3,5,アウラニ,牝3,55.0,高倉,武英,436(-4),栗東,2023101461,1130,ジャスタウェイ,ブルーライト,ルーラーシップ,0.3738191133674229,7,-0.0020163870139201,13,,14,44.3,41.6,42.1,12
5,3,6,ウンナターシャ,牝3,55.0,坂井,高柳大,480(0),栗東,2023103329,1163,パイロ,インディアマントゥアナ,Wilburn,1.2208281532861218,1,0.0188941331413024,6,,3,50.2,54.8,50.2,7
6,4,7,ローレルアイビー,牝3,55.0,吉村,杉山佳,474(+14),栗東,2023104334,1216,ドレフォン,アドマイヤカグラ,スペシャルウィーク,-0.4042457832247474,12,-0.0212248498938717,11,,15,44.5,41.4,42.8,11
7,4,8,ミーンアロット,牝3,55.0,富田,宮地,448(-2),栗東,2023101615,1168,ルーラーシップ,シマノタカラチャン,ジェイドロバリー,-0.008471463695695,11,-0.0114541786313476,14,,10,44.3,45.5,42.0,13
8,5,9,ロサドラーダ,牝3,55.0,高杉,藤岡健,504(+18),栗東,2023107366,1213,レイデオロ,ローザフェリーチェ,エンパイアメーカー,-1.0625360576613463,16,-0.0374763789837086,3,,8,50.6,49.6,53.0,4
9,5,10,エレーデサンライズ,牝3,53.0,◇永島,平田,456(-2),栗東,2023100912,1187,エピファネイア,カラズマッチポイント,Curlin,0.016385098079468,10,-0.0108405327179121,5,,7,50.4,51.7,49.1,8
10,6,11,アキノビューティー,牝3,55.0,鮫島良,河嶋,428(+6),栗東,2023100233,1099,ゴールドドリーム,ジョーゲルダ,オペラハウス,0.5041173223916676,2,0.0012003476342158,7,,4,49.7,54.4,50.9,6
11,6,12,マリノエステーラ,牝3,53.0,△田山,中竹,434(0),栗東,2023100804,1220,コントレイル,プレイスオブアーナー,First Samurai,0.4660448273742575,4,0.000260433610987,10,,11,45.8,43.0,46.9,9
12,7,13,エアリアルグレース,牝3,55.0,川又,吉村,466(-4),栗東,2023105385,1166,コントレイル,ミスホロスコープ,Astrology,0.4660448273742575,4,0.000260433610987,12,,16,44.3,41.0,41.9,15
13,7,14,マーゴットガイア,牝3,55.0,西村淳,石坂,484(+2),栗東,2023101702,1171,コントレイル,アントハッティー,Camelot,0.4660448273742575,4,0.000260433610987,1,,2,84.9,57.7,60.9,2
14,8,15,ルージュエピック,牝3,55.0,菱田,田中克,486(0),栗東,2023106616,1144,クリソベリル,エターナルディーバ,キングカメハメハ,-0.6913242428919348,14,-0.0283120941074367,8,,9,48.4,47.7,58.8,3
15,8,16,コズミックフレア,牝3,55.0,幸,吉田,468(-12),栗東,2023103852,732,アメリカンペイトリオット,ハービンマオ,ハービンジャー,0.2660469818588538,8,-0.0046770095360806,9,,5,46.2,53.8,46.8,10
