,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,クッカユフラ,牝3,55.0,斎藤,池上,446(-2),美浦,2023104420,1178,マジェスティックウォリアー,ロニセラ,ディープインパクト,0.7849585382712557,5,0.0,8,,2,46.5,53.2,43.6,9
1,2,2,ニシノモリミチ,牡3,57.0,横山武,高木,486(+4),美浦,2023100362,1170,ダノンプレミアム,ポークチョップ,ゴールドヘイロー,-1.4298325721243383,14,-0.0140215476198475,5,,11,49.6,46.0,49.7,5
2,3,3,ミリオンアップ,牝3,51.0,★河原田,野中,454(-2),栗東,2023102250,1204,オルフェーヴル,レッドリボン,ディープブリランテ,0.7849585382712557,5,0.0,4,,9,52.5,46.6,55.9,4
3,3,4,シバノパージャン,牡3,57.0,小沢,牧田,444(+6),栗東,2023107409,1185,シスキン,ルナリア,ネオユニヴァース,0.7849585382712557,5,0.0,12,,6,42.4,47.3,42.5,12
4,4,5,テリオスリコ,牝3,55.0,古川吉,松下,442(-2),栗東,2023101796,1015,ルーラーシップ,ブライトロージー,ハーツクライ,-0.8529301026957997,12,-0.0103692549006235,14,,12,42.0,45.7,42.3,13
5,4,6,ブリスフルイヤー,牝3,52.0,▲石田,新開,454(-6),美浦,2023103570,1203,ニューイヤーズデイ,メイクハッピー,Square Eddie,0.7849585382712557,5,0.0,6,,8,47.3,46.8,49.0,6
6,5,7,セイカユウヒ,牡3,57.0,丹内,石栗,410(0),美浦,2023104140,1091,グレーターロンドン,セイカハルカゼ,グラスワンダー,0.7849585382712557,5,0.0,10,,3,43.9,51.6,43.4,10
7,5,8,タイセイルビー,牝3,55.0,北村友,千葉,452(-4),美浦,2023104679,1102,サトノダイヤモンド,ハーランズワンダー,Awesome Again,0.7849585382712557,5,0.0,3,,7,57.3,47.3,56.7,3
8,6,9,ゴールデンダガー,牡3,57.0,横山和,中舘,472(-4),美浦,2023105726,1140,フィエールマン,スサーナトウショウ,ロックオブジブラルタル,0.7849585382712557,5,0.0,7,,5,47.1,47.5,48.1,7
9,6,10,マツリダシリウス,牡3,55.0,△舟山,水野,470(+2),美浦,2023109058,1221,ウインバリアシオン,パールレディ,クロフネ,-0.8529301026957997,12,-0.0103692549006235,13,,14,42.2,45.0,42.1,14
10,7,11,ブレイズランナー,牡3,56.0,☆長浜,蛯名正,474(+6),美浦,2023103577,1214,アルアイン,ラヴファンシフル,ハービンジャー,0.7849585382712557,5,0.0,1,,4,78.8,47.5,57.9,2
11,7,12,ガーディアンテイル,牡3,57.0,岩田康,小手川,512(+2),美浦,2023106958,5203,クリソベリル,ガートルード,ジャングルポケット,0.7849585382712557,5,0.0,9,,10,46.2,46.0,47.6,8
12,8,13,タガノシルフィー,牝3,55.0,浜中,石橋,458(-10),栗東,2023104322,1115,モーニン,タガノタイリン,アイルハヴアナザー,0.7849585382712557,5,0.0,2,,1,60.4,83.8,78.8,1
13,8,14,リベンジャー,牡3,57.0,国分恭,柴田,494(0),栗東,2023104286,1124,シニスターミニスター,ソングオブザハート,マジェスティックウォリアー,-0.2402980541350707,11,-0.0064907629733172,11,,13,43.9,45.6,42.5,11
