,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,コムルヴァン,牝5,56.0,原田和,伊坂,,美浦,2021107168,1143,ブリックスアンドモルタル,フィーリングトーン,ワイルドラッシュ,-0.8529301026957997,11,-0.010369254900623523,11,,
1,2,2,ブレイジングスター,牡4,55.0,▲和田陽,高橋康,,栗東,2022103644,1223,モーニン,ヴァーチュスター,シンボリクリスエス,0.7849585382712557,5,0.0,5,,
2,3,3,マーベリックシチー,牡5,58.0,国分恭,岡田,,栗東,2021100387,1124,パイロ,ラフィネシチー,ゴールドアリュール,0.7849585382712557,5,0.0,5,,
3,4,4,ディナン,牡4,56.0,△舟山,杉山佳,,栗東,2022104797,1221,ナダル,サンソヴール,キングカメハメハ,0.7849585382712557,5,0.0,5,,
4,5,5,リュウカルネ,牡3,55.0,横山武,伊藤圭,,美浦,2023102574,1170,ドレフォン,ゴールドチェイス,アドマイヤムーン,0.7849585382712557,5,0.0,5,,
5,6,6,ノリノドラゴン,牡3,55.0,吉田隼,荒川,,栗東,2023101721,1095,ホッコータルマエ,ジェッシージェニー,ストロングリターン,0.7849585382712557,5,0.0,5,,
6,6,7,ゴールドブレイズ,牡3,54.0,☆長浜,浅利,,美浦,2023103061,1214,ゴールドドリーム,エンカンタドーラ,ロードカナロア,0.7849585382712557,5,0.0,5,,
7,7,8,カージオイド,牡4,58.0,丹内,黒岩,,美浦,2022104062,1091,サトノダイヤモンド,トールディクイント,Sea The Stars Sea the Stars,0.7849585382712557,5,0.0,5,,
8,7,9,ブライトビギニング,牡4,58.0,佐々木,室井,,美浦,2022105842,1197,ニューイヤーズデイ,ブライトリビング,ワイルドラッシュ,-0.24029805413507074,10,-0.00649076297331725,10,,
9,8,10,エンダードラゴン,牡4,58.0,武豊,友道,,栗東,2022104890,666,リアルスティール,ダストアンドダイヤモンズ,Vindication,0.7849585382712557,5,0.0,5,,
10,8,11,ラッキーヤース,牡5,55.0,▲小林美,鈴木伸,,美浦,2021101081,1206,シュヴァルグラン,マザックヤース,キンシャサノキセキ,0.7849585382712557,5,0.0,5,,
