,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ナオミニオールイン,牝3,55.0,北村友,佐藤悠,444(+16),栗東,2023107052,1102,シルバーステート,シーズオールエルティッシュ,Eltish,1.6638283015774398,3,0.007074736199861274,3,,
1,1,2,チョウブク,牡3,54.0,▲石田,新開,476(-8),美浦,2023103490,1203,パドトロワ,ナイトイーグル,Gleneagles,1.6638283015774398,3,0.007074736199861274,3,,
2,2,3,ミルトメロディー,牝3,51.0,★河原田,青木,420(-2),美浦,2023100397,1204,インディチャンプ,メイショウホナミ,アイルハヴアナザー,-1.033482785000632,13,-0.010959803753990359,13,,
3,2,4,ハッピーローヴァー,牝3,55.0,武豊,渡辺,422(+2),栗東,2023106862,666,リアルスティール,アーズローヴァー,キンシャサノキセキ,0.6393612884984513,11,0.00022502895967220612,11,,
4,3,5,ブルーハーツ,牡3,57.0,吉田隼,勢司,488(+8),美浦,2023101627,1095,エポカドーロ,ユニヴァースパール,ネオユニヴァース,0.5345687576021247,12,-0.00047562625756216424,12,,
5,3,6,テイクマイハート,牝3,55.0,池添,森田,470(+15),栗東,2023103454,1032,サートゥルナーリア,スノーエンジェル,スウェプトオーヴァーボード,1.6638283015774398,3,0.007074736199861274,3,,
6,4,7,メーテルリンク,牝3,54.0,☆長浜,深山,418(-2),美浦,2023106470,1214,ブリックスアンドモルタル,ブルーバード,リーチザクラウン,1.6638283015774398,3,0.007074736199861274,3,,
7,4,8,ブラックジャック,牡3,54.0,▲小林美,須貝,496(-4),栗東,2023104933,1206,ダノンスマッシュ,ダブルファンタジー,ジャイアントレッカー,-1.033482785000632,13,-0.010959803753990359,13,,
8,5,9,クリオロゴールド,牡3,57.0,横山武,高柳瑞,446(+8),美浦,2023105795,1170,ロードカナロア,オースオブゴールド,オルフェーヴル,-1.395831406748854,15,-0.013382509362052684,15,,
9,5,10,カンフージョン,牡3,57.0,小沢,吉村,508(-4),栗東,2023107544,1185,Frosted,Shared Empire,Pioneerof the Nile,1.6638283015774398,3,0.007074736199861274,3,,
10,6,11,テリオスルミ,牝3,52.0,▲遠藤,高柳瑞,454(+4),美浦,2023104449,1218,サトノダイヤモンド,ミッキーパール,タニノギムレット,-1.395831406748854,15,-0.013382509362052684,15,,
11,6,12,ブレッティレディ,牝3,55.0,横山琉,高橋一,452(+6),栗東,2023101092,1192,シュヴァルグラン,ディアボレット,ディープブリランテ,0.7446083670382094,8,0.0009287233360444244,8,,
12,7,13,グランフィエルテ,牝3,53.0,△柴田裕,吉田,444(+6),栗東,2023102032,1212,イスラボニータ,ツバキエンジェル,フォーティナイナーズサン,0.7446083670382094,8,0.0009287233360444244,8,,
13,7,14,ミスチヴマリアンヌ,牝3,55.0,佐々木,小野,440(+4),美浦,2023103231,1197,ミスチヴィアスアレックス,マイネマリアンヌ,ダイワメジャー,0.7446083670382094,8,0.0009287233360444244,8,,
14,8,15,ウインドトリック,牡3,54.0,▲和田陽,鈴木孝,468(+4),栗東,2023102363,1223,エイシンヒカリ,ウィズアットレース,ローレルゲレイロ,0.7634343531428672,6,0.0010545960988356956,6,,
15,8,16,ブルーエ,牝3,55.0,横山和,田村,454(+6),美浦,2023105952,1140,トーセンレーヴ,トーセンロザリオ,Galileo,0.7446083670382094,8,0.0009287233360444244,8,,
