,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
2018102049,サウスヴィグラス,シャインリザルト,エンドスウィープ,ダーケストスター,Victory Gallop,Princess Patti,フォーティナイナー,Broom Dance,Star de Naskra,Minnie Riperton,Cryptoclearance,Victorious Lil,Polish Numbers,Joanie's Princess,Mr. Prospector,File,Dance Spell,Witching Hour,Naskra,Candle Star,Cornish Prince,English Harbor,Fappiano,Naval Orange,Vice Regent,Glass House,Danzig,Numbered Account,Joanie's Chief,Spunky Princess,Raise a Native,Gold Digger,Tom Rolfe,Continue,Northern Dancer,Obeah,Thinking Cap,Enchanted Eve,Nasram,Iskra,Clandestine,Star Minstrel,Bold Ruler,Teleran,War Admiral,Level Sands,Mr. Prospector,Killaloe,Hoist the Flag,Mock Orange,Northern Dancer,Victoria Regina,Halo,Glass Collector,Northern Dancer,Pas de Nom,Buckpasser,Intriguing,Ack Ack,Merry Madeleine,Cornish Prince,Bid Hasty
2018106553,ダノンレジェンド,メイショウチルチェ,Macho Uno,マイグッドネス,キングカメハメハ,チアズグレイス,Holy Bull,Primal Force,Storm Cat,Caressing,Kingmambo,マンファス,サンデーサイレンス,チアズフラワー,Great Above,Sharon Brown,Blushing Groom,Prime Prospect,Storm Bird,Terlingua,Honour and Glory,Lovin Touch,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Halo,Wishing Well,Al Nasr,デュカイナ,Minnesota Mac,Ta Wee,Al Hattab,Agathea's Dawn,Red God,Runaway Bride,Mr. Prospector,Square Generation,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Relaunch,Fair to All,Majestic Prince,Forest Princess,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Caretta,Northfields,Dumka
2018100570,エイシンヒカリ,サワノパルファン,ディープインパクト,キャタリナ,クロフネ,サワノプリマベーラ,サンデーサイレンス,ウインドインハーヘア,Storm Cat,Carolina Saga,フレンチデピュティ,ブルーアヴェニュー,サンデーサイレンス,サワノビンティ,Halo,Wishing Well,Alzao,Burghclere,Storm Bird,Terlingua,Caro,Key to the Saga,Deputy Minister,Mitterand,Classic Go Go,Eliza Blue,Halo,Wishing Well,トニービン,ダッシングママ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Northern Dancer,South Ocean,Secretariat,Crimson Saint,フォルティノ,Chambord,Key to the Mint,Sea Saga,Vice Regent,Mint Copy,Hold Your Peace,Laredo Lass,Pago Pago,Classic Perfection,Icecapade,コレラ,Hail to Reason,Cosmah,Understanding,Mountain Flower,カンパラ,Severn Bridge,マルゼンスキー,マドモアゼルナムラ
2018106002,ダノンレジェンド,フェルガーナ,Macho Uno,マイグッドネス,アグネスタキオン,プリンセスメイ,Holy Bull,Primal Force,Storm Cat,Caressing,サンデーサイレンス,アグネスフローラ,トニービン,スズタカプリンセス,Great Above,Sharon Brown,Blushing Groom,Prime Prospect,Storm Bird,Terlingua,Honour and Glory,Lovin Touch,Halo,Wishing Well,ロイヤルスキー,アグネスレディー,カンパラ,Severn Bridge,ノーザンテースト,スコッチプリンセス,Minnesota Mac,Ta Wee,Al Hattab,Agathea's Dawn,Red God,Runaway Bride,Mr. Prospector,Square Generation,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Relaunch,Fair to All,Majestic Prince,Forest Princess,Hail to Reason,Cosmah,Understanding,Mountain Flower,Raja Baba,Coz o'Nijinsky,リマンド,イコマエイカン,Kalamoun,State Pension,Hornbeam,Priddy Fair,Northern Dancer,Lady Victoria,Creme dela Creme,Meadow Saffron
2018103655,フリオーソ,ネイビートウショウ,ブライアンズタイム,ファーザ,アフリート,セーラーズウェルズ,Roberto,Kelley's Day,Mr. Prospector,Baya,Mr. Prospector,Polite Lady,Sadler's Wells,Mourwara,Hail to Reason,Bramalea,Graustark,Golden Trail,Raise a Native,Gold Digger,Nureyev,Barger,Raise a Native,Gold Digger,Venetian Jester,Friendly Ways,Northern Dancer,Fairy Bridge,Wolver Hollow,Miss Melody,Turn-to,Nothirdchance,Nashua,Rarelea,Ribot,Flower Bowl,Hasty Road,Sunny Vale,Native Dancer,Raise You,Nashua,Sequence,Northern Dancer,Special,Riverman,Trillion,Native Dancer,Raise You,Nashua,Sequence,Tom Fool,Venice,Green Ticket,Ways to Learn,Nearctic,Natalma,Bold Reason,Special,Sovereign Path,Cygnet,Tudor Melody,The Veil
2018100089,アジアエクスプレス,エスコルピオン,ヘニーヒューズ,ランニングボブキャッツ,ダンスインザダーク,フィールドソング,ヘネシー,Meadow Flyer,Running Stag,Backatem,サンデーサイレンス,ダンシングキイ,Gulch,A Kiss for Luck,Storm Cat,Island Kitty,Meadowlake,Shortley,Cozzene,Fruhlingstag,Notebook,Deputy's Mistress,Halo,Wishing Well,Nijinsky,Key Partner,Mr. Prospector,Jameela,Reflected Glory,Painted Flag,Storm Bird,Terlingua,Hawaii,T. C. Kitten,Hold Your Peace,Suspicious Native,Hagley,Short Winded,Caro,Ride the Trails,Orsini,Revada,Well Decorated,Mobcap,Deputy Minister,River Crossing,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Flaming Page,Key to the Mint,Native Partner,Raise a Native,Gold Digger,Rambunctious,Asbury Mary,Jester,Lysistrate,Dusty Canyon,Duchess Peg
2018102298,エイシンヒカリ,ホットサマーデイ,ディープインパクト,キャタリナ,アポインテッドデイ,マルターズヒート,サンデーサイレンス,ウインドインハーヘア,Storm Cat,Carolina Saga,Red Ransom,Appointed One,Old Trieste,Heat Is On,Halo,Wishing Well,Alzao,Burghclere,Storm Bird,Terlingua,Caro,Key to the Saga,Roberto,アラビア,Danzig,Qui Royalty,A.P. Indy,Lovlier Linda,サンシャインフォーエヴァー,Barbs Dancer,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Northern Dancer,South Ocean,Secretariat,Crimson Saint,フォルティノ,Chambord,Key to the Mint,Sea Saga,Hail to Reason,Bramalea,Damascus,Christmas Wind,Northern Dancer,Pas de Nom,Native Royalty,Qui Blink,Seattle Slew,Weekend Surprise,Vigors,Linda Summers,Roberto,Outward Sunshine,Northern Dancer,Periodista
2018101191,マクフィ,マコトナワラタナ,Dubawi,Dhelaal,ファルブラヴ,マコトキンラン,Dubai Millennium,Zomaradah,Green Desert,Irish Valley,Fairy King,Gift of the Night,サンデーサイレンス,ブゼンキャンドル,Seeking the Gold,Colorado Dancer,Deploy,Jawaher,Danzig,Foreign Courier,Irish River,Green Valley,Northern Dancer,Fairy Bridge,Slewpy,Little Nana,Halo,Wishing Well,モガミ,ブゼンスワン,Mr. Prospector,Con Game,Shareef Dancer,Fall Aspen,Shirley Heights,Slightly Dangerous,ダンシングブレーヴ,High Tern,Northern Dancer,Pas de Nom,Sir Ivor,Courtly Dee,Riverman,Irish Star,Val de Loir,Sly Pola,Nearctic,Natalma,Bold Reason,Special,Seattle Slew,Rare Bouquet,Lithiot,Nenana Road,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,ノーラック,アスワン,ブゼンノハナ
2018100809,ベーカバド,ディクシーゴールド,Cape Cross,Behkara,ゴールドアリュール,ディクシージャズ,Green Desert,Park Appeal,Kris,Behera,サンデーサイレンス,ニキーヤ,トニービン,ディクシースプラッシュ,Danzig,Foreign Courier,Ahonoora,Balidaress,Sharpen Up,Doubly Sure,Mill Reef,Borushka,Halo,Wishing Well,Nureyev,Reluctant Guest,カンパラ,Severn Bridge,Dixieland Band,Ocean Jewel,Northern Dancer,Pas de Nom,Sir Ivor,Courtly Dee,Lorenzaccio,Helen Nichols,Balidar,Innocence,エタン,Rocchetta,Reliance,Soft Angels,Never Bend,Milan Mill,Bustino,Valdavia,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Special,Hostage,Vaguely Royal,Kalamoun,State Pension,Hornbeam,Priddy Fair,Northern Dancer,Mississippi Mud,Alleged,Lady Offshore
2018105725,クリエイター,レッドランタン,Tapit,Morena,オレハマッテルゼ,メモリーズオブロニー,Pulpit,Tap Your Heels,Privately Held,Charytin,サンデーサイレンス,カーリーエンジェル,Storm Cat,Pass Away,A.P. Indy,Preach,Unbridled,Ruby Slippers,Private Account,Aviance,Summing,Crownit,Halo,Wishing Well,ジャッジアンジェルーチ,ダイナカール,Storm Bird,Terlingua,Swing Pass,Reelaway,Seattle Slew,Weekend Surprise,Mr. Prospector,Narrate,Fappiano,Gana Facil,Nijinsky,Moon Glitter,Damascus,Numbered Account,Northfields,Minnie Hauk,Verbatim,Sumatra,King of Macedon,Queens Up,Hail to Reason,Cosmah,Understanding,Mountain Flower,Honest Pleasure,Victorian Queen,ノーザンテースト,シャダイフェザー,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Sir Gaylord,Sorceress,War Relic,Blue Whirl
