,式別,馬番,配当,人気
0,単勝,7,390,1
1,複勝,7,170,1
2,複勝,11,430,9
3,複勝,12,290,7
4,枠連,5-7,910,4
5,馬連,7-11,2570,9
6,ワイド,7-11,1050,11
7,ワイド,7-12,750,6
8,ワイド,11-12,2090,33
9,馬単,7→11,4190,13
10,3連複,7-11-12,9850,41
11,3連単,7→11→12,43270,150
