,式別,馬番,配当,人気
0,単勝,8,220,1
1,複勝,8,130,1
2,複勝,2,190,4
3,複勝,4,1300,10
4,枠連,2-7,770,3
5,馬連,2-8,740,2
6,ワイド,2-8,360,2
7,ワイド,4-8,3000,24
8,ワイド,2-4,4010,29
9,馬単,8→2,1130,3
10,3連複,2-4-8,10640,30
11,3連単,8→2→4,28100,97
