,式別,馬番,配当,人気
0,単勝,7,4810,9
1,複勝,7,750,9
2,複勝,3,410,5
3,複勝,9,280,3
4,枠連,2-4,7150,19
5,馬連,3-7,20270,40
6,ワイド,3-7,4530,41
7,ワイド,7-9,2810,27
8,ワイド,3-9,1850,18
9,馬単,7→3,55090,79
10,3連複,3-7-9,40910,90
11,3連単,7→3→9,454700,701
