,式別,馬番,配当,人気
0,単勝,5,170,1
1,複勝,5,110,1
2,複勝,7,210,3
3,複勝,3,1580,11
4,枠連,4-5,610,2
5,馬連,5-7,700,3
6,ワイド,5-7,330,2
7,ワイド,3-5,1720,18
8,ワイド,3-7,7340,44
9,馬単,5→7,1030,3
10,3連複,3-5-7,12320,33
11,3連単,5→7→3,28720,86
