,式別,馬番,配当,人気
0,単勝,7,1010,4
1,複勝,7,420,4
2,複勝,3,270,2
3,複勝,8,640,6
4,枠連,3-7,2270,7
5,馬連,3-7,2080,7
6,ワイド,3-7,540,6
7,ワイド,7-8,1510,14
8,ワイド,3-8,710,9
9,馬単,7→3,5460,18
10,3連複,3-7-8,5390,16
11,3連単,7→3→8,41330,105
